ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
148,2026-05-14T16:41:22.629157+00:00,browsing,ISL,31.03,29.086,31.03,0.4433,0.5567,57.003,36.969,0.3934,0.6066,0.846,0.3657,0,0.9667,0.0167,0.0167,1.23,0.3478,0.05305,0.13142,0,0.9398,0.0435,0.0167,0.398,0.4403,-0.01022,-0.02781,0,0.4456,0.2345,0.3199,2.057,0.5,0.10565,0.173,3.685,60.688,0.9667,0.0167,0.0167,0.9418,0.0416,0.0167,0.4491,0.231,0.32,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8361,0.1137,0.0502,1.0086,0.9615,0.8782,0.9938,0.9713,0.9096,0.9931,0.9515,0.9781,1.0003,0.9951,0.9819,0.9994,0.9947,0.983,1.0002,1.0,0.9991,37.532,20.035,1.082,23.156,688.988,74.108,766.543
149,2026-05-14T16:41:28.642239+00:00,browsing,ISL,11.942,22.198,11.942,0.4324,0.5676,38.296,30.017,0.4394,0.5606,0.8482,0.3605,0,0.9667,0.0167,0.0167,0.574,0.3441,-0.01255,-0.0338,0,0.9418,0.0416,0.0167,0.458,0.4264,-0.0042,-0.01135,2,0.4491,0.231,0.32,1.567,0.5667,0.05669,0.08435,2.599,40.895,0.9667,0.0167,0.0167,0.9436,0.0398,0.0167,0.4546,0.2261,0.3193,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8361,0.1137,0.0502,1.0087,0.9606,0.8763,0.9938,0.9707,0.9083,0.9929,0.9494,0.9775,1.0003,0.9951,0.9819,0.9994,0.9947,0.983,1.0002,1.0,0.9991,30.58,8.279,0.02,10.315,697.267,74.129,776.858
154,2026-05-14T16:41:58.680901+00:00,browsing,ISL,23.986,30.37,23.986,0.3649,0.6351,49.96,37.881,0.4312,0.5688,0.846,0.3343,0,0.9667,0.0167,0.0167,0.404,0.362,-0.02962,-0.08169,0,0.9436,0.0398,0.0167,0.261,0.3639,-0.02394,-0.06642,0,0.4546,0.2261,0.3193,0.679,0.5,-0.0321,-0.0591,1.343,51.304,0.9667,0.0167,0.0167,0.9456,0.0377,0.0167,0.4629,0.2206,0.3165,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9297,0.0537,0.0167,1.009,0.9595,0.8743,0.994,0.9701,0.907,0.9933,0.9472,0.9764,1.0003,0.9947,0.9806,0.9994,0.9943,0.9818,1.0002,0.9999,0.9987,38.444,12.079,0.0,12.86,709.347,74.487,790.077
158,2026-05-14T16:42:22.702339+00:00,browsing,ISL,26.735,22.207,26.735,0.3218,0.6782,50.047,29.49,0.3708,0.6292,0.8284,0.3135,0,0.9667,0.0167,0.0167,2.243,0.412,0.15432,0.34245,0,0.9456,0.0377,0.0167,0.337,0.3363,-0.01631,-0.04478,0,0.4629,0.2206,0.3165,2.01,0.5,0.10099,0.16585,4.59,54.637,0.9667,0.0167,0.0167,0.9475,0.0358,0.0167,0.4665,0.2171,0.3164,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9561,0.0273,0.0167,1.0082,0.9584,0.8722,0.9942,0.9694,0.9056,0.9923,0.9451,0.9754,1.0002,0.9944,0.9796,0.9993,0.994,0.9809,1.0003,0.9999,0.9984,30.054,20.556,2.028,24.582,729.903,76.857,815.0
160,2026-05-14T16:42:34.720767+00:00,browsing,ISL,41.992,29.397,41.992,0.2998,0.7002,63.564,36.572,0.3652,0.6348,0.8146,0.3032,0,0.9667,0.0167,0.0167,1.357,0.4429,0.06568,0.16021,0,0.9475,0.0358,0.0167,0.313,0.3334,-0.01868,-0.05146,2,0.4665,0.2171,0.3164,1.432,0.5667,0.04316,0.06469,3.102,66.666,0.9667,0.0167,0.0167,0.9494,0.0339,0.0167,0.4719,0.2123,0.3159,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9613,0.022,0.0167,1.0077,0.9573,0.8699,0.9943,0.9687,0.9041,0.9921,0.9429,0.9749,1.0003,0.9943,0.9792,0.9993,0.9939,0.9806,1.0003,0.9999,0.9983,37.137,26.992,0.495,29.529,756.895,77.352,844.529
163,2026-05-14T16:42:52.735902+00:00,browsing,ISL,30.93,29.061,30.93,0.2763,0.7237,49.792,36.082,0.4202,0.5798,0.7879,0.2878,0,0.9667,0.0167,0.0167,0.797,0.4883,0.00975,0.02545,0,0.9494,0.0339,0.0167,2.637,0.3435,0.21371,0.45308,0,0.4719,0.2123,0.3159,0.734,0.5,-0.02656,-0.04861,4.169,53.961,0.9667,0.0167,0.0167,0.9494,0.0339,0.0167,0.4799,0.2071,0.313,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0077,0.9562,0.8675,0.9933,0.9679,0.9026,0.9924,0.9407,0.9739,1.0004,0.9942,0.9785,0.9993,0.9937,0.98,1.0004,0.9999,0.9981,36.649,13.71,1.472,17.312,770.604,78.883,861.9
166,2026-05-14T16:43:10.751269+00:00,browsing,ISL,28.661,25.783,28.661,0.2553,0.7447,44.975,32.658,0.4207,0.5793,0.7548,0.2727,0,0.9667,0.0167,0.0167,0.602,0.5238,-0.00983,-0.02633,0,0.9494,0.0339,0.0167,0.275,0.3691,-0.02247,-0.06217,0,0.4799,0.2071,0.313,0.806,0.5,-0.01942,-0.03531,1.683,46.658,0.9667,0.0167,0.0167,0.9512,0.0321,0.0167,0.4877,0.202,0.3103,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0077,0.9551,0.865,0.9935,0.9671,0.901,0.9926,0.9386,0.9729,1.0003,0.994,0.9778,0.9992,0.9935,0.9794,1.0004,0.9998,0.9979,33.227,12.316,0.0,13.431,782.921,79.183,875.631
175,2026-05-14T16:44:04.830963+00:00,browsing,ISL,12.267,26.054,12.267,0.2431,0.7569,22.946,32.544,0.5865,0.4135,0.6254,0.2296,0,0.9667,0.0167,0.0167,0.905,0.5136,0.02049,0.05278,0,0.9512,0.0321,0.0167,0.434,0.4863,-0.00657,-0.01779,2,0.4877,0.202,0.3103,1.736,0.5667,0.07357,0.10758,3.075,26.021,0.9667,0.0167,0.0167,0.9527,0.0306,0.0167,0.4936,0.1976,0.3089,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0076,0.9544,0.8621,0.9935,0.9665,0.8992,0.9924,0.9364,0.972,1.0002,0.9932,0.9753,0.9992,0.9927,0.977,1.0006,0.9998,0.9971,25.885,0.0,0.136,0.136,796.534,79.514,882.206
185,2026-05-14T16:45:04.946969+00:00,browsing,ISL,31.112,29.324,31.112,0.2354,0.7646,38.484,35.471,0.4796,0.5204,0.4574,0.1866,0,0.9667,0.0167,0.0167,0.305,0.3721,-0.03954,-0.1105,0,0.9527,0.0306,0.0167,0.591,0.5261,0.0091,0.02411,1,0.4936,0.1976,0.3089,2.343,0.6667,0.13431,0.15657,3.239,41.723,0.9667,0.0167,0.0167,0.9539,0.0295,0.0167,0.4994,0.1937,0.3069,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0079,0.9538,0.8593,0.9935,0.966,0.8973,0.9921,0.9347,0.971,1.0003,0.9923,0.9719,0.9991,0.9917,0.9741,1.0008,0.9997,0.9962,36.058,3.013,0.461,5.666,817.171,80.133,900.2
193,2026-05-14T16:45:53.146879+00:00,browsing,ISL,16.106,29.114,16.106,0.2507,0.7493,22.111,35.048,0.6132,0.3868,0.334,0.1574,0,0.9667,0.0167,0.0167,1.436,0.3538,0.07364,0.17794,0,0.9539,0.0295,0.0167,0.416,0.4403,-0.00837,-0.0227,1,0.4994,0.1937,0.3069,2.778,0.6667,0.17777,0.20197,4.63,26.742,0.9667,0.0167,0.0167,0.9551,0.0282,0.0167,0.5055,0.1894,0.305,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0075,0.9532,0.8569,0.9935,0.9656,0.8955,0.9919,0.9326,0.97,1.0002,0.9916,0.9691,0.9989,0.991,0.9718,1.001,0.9996,0.9955,24.721,0.0,2.02,2.02,837.142,82.843,916.533
194,2026-05-14T16:45:59.154210+00:00,browsing,ISL,31.206,29.383,31.206,0.2716,0.7284,37.092,35.293,0.4876,0.5124,0.3205,0.1541,0,0.9667,0.0167,0.0167,0.586,0.362,-0.01142,-0.03068,0,0.9551,0.0282,0.0167,0.44,0.4264,-0.00595,-0.0161,1,0.5055,0.1894,0.305,2.494,0.6667,0.14941,0.17205,3.52,40.613,0.9667,0.0167,0.0167,0.9563,0.027,0.0167,0.5115,0.1855,0.303,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0075,0.9526,0.8545,0.9936,0.9652,0.8937,0.9916,0.9307,0.969,1.0002,0.9916,0.9691,0.9989,0.991,0.9718,1.001,0.9996,0.9955,35.885,1.799,0.92,4.728,838.941,83.763,921.26
195,2026-05-14T16:46:05.181039+00:00,mixed,ISL,12.567,22.182,12.567,0.5,0.5,18.343,28.07,0.6048,0.3952,0.3075,0.1509,0,0.9667,0.0167,0.0167,0.5,0.3341,-0.02001,-0.05438,0,0.9563,0.027,0.0167,1.134,0.3755,0.0634,0.15702,0,0.3333,0.3333,0.3333,1.02,0.5333,0.002,0.003,2.654,20.997,0.9667,0.0167,0.0167,0.9568,0.0265,0.0167,0.3371,0.3287,0.3342,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.3333,0.3333,0.3333,1.0077,0.9521,0.8526,0.9932,0.9648,0.8922,1.0,0.9975,0.999,1.0002,0.9916,0.9691,0.9989,0.991,0.9718,1.0,1.0,1.0,21.208,0.0,0.0,0.0,838.941,83.763,921.26
196,2026-05-14T16:46:11.181919+00:00,mixed,ISL,20.15,25.295,20.15,0.5438,0.4562,25.825,31.162,0.5468,0.4532,0.2952,0.1477,0,0.9667,0.0167,0.0167,1.128,0.346,0.04277,0.10715,0,0.9568,0.0265,0.0167,0.364,0.3621,-0.01361,-0.03719,1,0.3371,0.3287,0.3342,2.38,0.6519,0.138,0.15581,3.872,29.697,0.9667,0.0167,0.0167,0.958,0.0254,0.0167,0.3392,0.3253,0.3355,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.3333,0.3333,0.3333,1.0074,0.9516,0.8508,0.9933,0.9645,0.8908,0.9993,0.9955,0.998,1.0002,0.9916,0.9691,0.9989,0.991,0.9718,1.0,1.0,1.0,28.689,0.0,1.008,1.008,838.941,84.771,922.268
197,2026-05-14T16:46:17.181624+00:00,mixed,ISL,17.298,29.493,17.298,0.5505,0.4495,22.88,35.339,0.607,0.393,0.2835,0.1447,0,0.9667,0.0167,0.0167,0.3,0.3594,-0.03996,-0.11171,0,0.958,0.0254,0.0167,1.512,0.3493,0.10124,0.24008,2,0.3392,0.3253,0.3355,1.601,0.5333,0.06013,0.08613,3.414,26.295,0.9667,0.0167,0.0167,0.9583,0.0251,0.0167,0.3413,0.3211,0.3375,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.3333,0.3333,0.3333,1.0078,0.951,0.849,0.9927,0.9642,0.8893,0.9985,0.993,0.9972,1.0002,0.9916,0.9691,0.9989,0.991,0.9718,1.0,1.0,1.0,25.746,0.0,0.548,0.548,838.941,85.319,922.816
199,2026-05-14T16:46:29.192417+00:00,mixed,ISL,23.947,29.075,23.947,0.6,0.4,29.368,34.881,0.5429,0.4571,0.2621,0.1389,0,0.9667,0.0167,0.0167,0.457,0.3891,-0.02425,-0.06632,0,0.9583,0.0251,0.0167,0.43,0.3268,-0.00704,-0.01905,0,0.3413,0.3211,0.3375,1.241,0.5333,0.02412,0.03548,2.128,31.496,0.9667,0.0167,0.0167,0.9593,0.0241,0.0167,0.3445,0.3168,0.3387,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.3891,0.3179,0.293,1.0079,0.9504,0.8473,0.9927,0.9638,0.888,0.9982,0.9905,0.9962,1.0002,0.9915,0.9688,0.9989,0.9909,0.9715,1.0,1.0,0.9999,32.249,0.0,0.0,0.0,852.021,85.319,933.504
202,2026-05-14T16:46:47.209818+00:00,mixed,ISL,21.769,25.555,21.769,0.6584,0.3416,27.0,31.308,0.5369,0.4631,0.2354,0.1309,0,0.9667,0.0167,0.0167,1.579,0.4357,0.08785,0.2089,0,0.9593,0.0241,0.0167,0.214,0.3036,-0.02863,-0.07985,0,0.3445,0.3168,0.3387,1.204,0.5333,0.02042,0.03012,2.996,29.997,0.9667,0.0167,0.0167,0.9605,0.0229,0.0167,0.3478,0.3124,0.3397,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.5153,0.2702,0.2146,1.0074,0.9498,0.8457,0.993,0.9635,0.8866,0.998,0.9879,0.9952,1.0,0.9912,0.9681,0.9989,0.9907,0.9709,1.0001,1.0,0.9997,29.927,0.0,0.069,0.069,862.314,85.664,941.826
203,2026-05-14T16:46:53.216997+00:00,mixed,ISL,10.999,25.868,10.999,0.6619,0.3381,16.181,31.605,0.6614,0.3386,0.2281,0.1284,0,0.9667,0.0167,0.0167,0.439,0.4502,-0.02609,-0.07151,2,0.9605,0.0229,0.0167,3.284,0.5471,0.27838,0.34086,1,0.3478,0.3124,0.3397,2.234,0.6519,0.12339,0.13919,5.957,22.138,0.9667,0.0167,0.0167,0.9613,0.022,0.0167,0.3499,0.3093,0.3408,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.5153,0.2702,0.2146,1.0076,0.949,0.8441,0.9929,0.9631,0.8843,0.9972,0.9862,0.9942,1.0,0.9912,0.9681,0.9989,0.9907,0.9709,1.0001,1.0,0.9997,19.128,0.0,3.01,3.01,862.314,88.674,944.836
204,2026-05-14T16:46:59.219096+00:00,mixed,ISL,31.78,31.619,31.78,0.7389,0.2611,36.919,37.34,0.5028,0.4972,0.2216,0.1261,0,0.9667,0.0167,0.0167,0.706,0.4635,0.00061,0.00162,0,0.9613,0.022,0.0167,0.292,0.2968,-0.02082,-0.05745,1,0.3499,0.3093,0.3408,4.81,0.6519,0.38097,0.37782,5.808,42.726,0.9667,0.0167,0.0167,0.9624,0.021,0.0167,0.3532,0.3038,0.3431,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.5153,0.2702,0.2146,1.0076,0.9483,0.8425,0.9931,0.9627,0.883,0.9965,0.9819,0.9931,1.0,0.9912,0.9681,0.9989,0.9907,0.9709,1.0001,1.0,0.9997,37.932,0.0,2.84,4.794,862.314,91.514,949.63
207,2026-05-14T16:47:17.260843+00:00,mixed,ISL,18.075,21.188,18.075,0.7422,0.2578,23.12,26.867,0.5375,0.4625,0.2071,0.1195,0,0.9667,0.0167,0.0167,0.539,0.4939,-0.01614,-0.04364,0,0.9624,0.021,0.0167,0.512,0.3012,0.00123,0.0033,2,0.3532,0.3038,0.3431,2.174,0.5333,0.11738,0.16095,3.225,26.345,0.9667,0.0167,0.0167,0.9632,0.0201,0.0167,0.3559,0.3002,0.3439,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.6377,0.2117,0.1506,1.0077,0.9475,0.841,0.9931,0.9623,0.8818,0.9958,0.9794,0.9918,1.0001,0.991,0.9674,0.9989,0.9904,0.9705,1.0001,0.9998,0.9995,26.148,0.0,0.197,0.197,868.525,92.266,954.197
208,2026-05-14T16:47:23.260945+00:00,mixed,ISL,19.462,29.087,19.462,0.7458,0.2542,24.487,34.753,0.5866,0.4134,0.204,0.1176,0,0.9667,0.0167,0.0167,0.723,0.4999,0.00234,0.00618,0,0.9632,0.0201,0.0167,0.318,0.3064,-0.01822,-0.05009,0,0.3559,0.3002,0.3439,1.459,0.5333,0.04592,0.06631,2.5,26.987,0.9667,0.0167,0.0167,0.9641,0.0192,0.0167,0.3587,0.2962,0.3452,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.6377,0.2117,0.1506,1.0077,0.9467,0.8395,0.9932,0.9618,0.8806,0.9952,0.9768,0.9908,1.0001,0.991,0.9674,0.9989,0.9904,0.9705,1.0001,0.9998,0.9995,27.531,0.0,0.0,0.0,868.525,92.266,954.197
209,2026-05-14T16:47:29.266229+00:00,mixed,ISL,28.355,25.33,28.355,0.7572,0.2428,33.366,30.984,0.4815,0.5185,0.2018,0.1157,0,0.9667,0.0167,0.0167,0.593,0.5035,-0.01065,-0.02858,0,0.9641,0.0192,0.0167,0.895,0.3134,0.03952,0.10071,0,0.3587,0.2962,0.3452,0.931,0.5333,-0.00685,-0.01029,2.42,35.787,0.9667,0.0167,0.0167,0.9647,0.0186,0.0167,0.3627,0.2916,0.3457,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.6377,0.2117,0.1506,1.0078,0.9458,0.8381,0.993,0.9614,0.8794,0.9953,0.9743,0.9898,1.0001,0.991,0.9674,0.9989,0.9904,0.9705,1.0001,0.9998,0.9995,31.574,2.383,0.0,4.213,870.908,92.266,958.409
211,2026-05-14T16:47:41.278329+00:00,instagram,ISL,21.413,29.199,21.413,0.5367,0.4633,26.413,34.831,0.5687,0.4313,0.2,0.1122,0,0.9667,0.0167,0.0167,1.271,0.5797,0.05712,0.14068,0,0.9647,0.0186,0.0167,0.351,0.4061,-0.01494,-0.0409,2,0.2544,0.2544,0.4911,2.156,0.6667,0.11559,0.15694,3.778,30.19,0.9667,0.0167,0.0167,0.9657,0.0177,0.0167,0.2466,0.2466,0.5067,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7894,0.1451,0.0656,1.0074,0.9444,0.8357,0.9931,0.9607,0.8778,0.6522,0.5913,0.9801,1.0002,0.9909,0.967,0.9989,0.9903,0.9702,0.9999,0.9989,0.9973,30.931,0.0,0.0,0.0,870.908,92.266,958.409
212,2026-05-14T16:47:47.286447+00:00,instagram,ISL,12.761,26.015,12.761,0.5436,0.4564,17.764,31.637,0.6404,0.3596,0.2004,0.1107,0,0.9667,0.0167,0.0167,0.692,0.5761,-0.00076,-0.00202,0,0.9657,0.0177,0.0167,0.937,0.4174,0.04367,0.11069,2,0.2466,0.2466,0.5067,3.43,0.6667,0.24295,0.30476,5.059,22.823,0.9667,0.0167,0.0167,0.9662,0.0171,0.0167,0.2399,0.2399,0.5201,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7894,0.1451,0.0656,1.0074,0.943,0.8334,0.9928,0.96,0.8761,0.615,0.5448,0.9777,1.0002,0.9909,0.967,0.9989,0.9903,0.9702,0.9999,0.9989,0.9973,22.286,0.0,0.536,0.536,870.908,92.802,958.946
214,2026-05-14T16:47:59.301730+00:00,instagram,ISL,18.232,29.06,18.232,0.6022,0.3978,23.257,34.665,0.5985,0.4015,0.204,0.1079,0,0.9667,0.0167,0.0167,0.849,0.5619,0.0149,0.03865,0,0.9662,0.0171,0.0167,0.698,0.4428,0.01981,0.05172,2,0.2399,0.2399,0.5201,2.979,0.6667,0.19793,0.25438,4.526,27.784,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.2329,0.2329,0.5342,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8064,0.1346,0.059,1.0073,0.9416,0.8311,0.9926,0.9592,0.8745,0.5755,0.5,0.9756,1.0002,0.9908,0.9666,0.9989,0.9902,0.9698,0.9999,0.9987,0.9971,27.776,0.0,0.008,0.008,884.046,92.923,968.357
216,2026-05-14T16:48:11.317548+00:00,instagram,ISL,30.929,29.249,30.929,0.6509,0.3491,35.999,34.838,0.4918,0.5082,0.2111,0.1055,0,0.9667,0.0167,0.0167,0.623,0.5397,-0.00765,-0.02044,0,0.9667,0.0167,0.0167,0.411,0.4704,-0.00889,-0.02412,2,0.2329,0.2329,0.5342,2.391,0.6667,0.13914,0.18507,3.426,39.425,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.2254,0.2254,0.5491,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8206,0.1262,0.0532,1.0074,0.9402,0.8287,0.9927,0.9584,0.8729,0.5335,0.5,0.9741,1.0002,0.9907,0.9662,0.9989,0.9901,0.9695,0.9999,0.9987,0.997,35.51,1.16,0.0,3.914,899.098,92.923,982.269
217,2026-05-14T16:48:17.328405+00:00,instagram,ISL,16.516,26.098,16.516,0.6466,0.3534,21.617,31.681,0.5944,0.4056,0.2159,0.1044,0,0.9667,0.0167,0.0167,0.575,0.5264,-0.01247,-0.03352,0,0.9667,0.0167,0.0167,0.757,0.4843,0.02567,0.06653,2,0.2254,0.2254,0.5491,2.656,0.6667,0.16562,0.21636,3.988,25.605,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.2182,0.2182,0.5635,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8206,0.1262,0.0532,1.0075,0.9388,0.8264,0.9925,0.9576,0.8713,0.5,0.5,0.9723,1.0002,0.9907,0.9662,0.9989,0.9901,0.9695,0.9999,0.9987,0.997,26.114,0.0,0.0,0.0,899.098,92.923,982.269
220,2026-05-14T16:48:35.343515+00:00,instagram,ISL,29.324,22.098,29.324,0.6873,0.3127,34.555,27.666,0.4446,0.5554,0.2354,0.102,0,0.9667,0.0167,0.0167,2.344,0.481,0.16436,0.36068,0,0.9667,0.0167,0.0167,0.622,0.5234,0.01223,0.03224,2,0.2182,0.2182,0.5635,2.925,0.6667,0.19246,0.24695,5.89,40.446,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.2113,0.2113,0.5774,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8493,0.1085,0.0422,1.0066,0.9375,0.8239,0.9924,0.9567,0.8698,0.5,0.5,0.9703,1.0002,0.9904,0.9654,0.9989,0.9898,0.9688,0.9999,0.9986,0.9967,28.334,6.89,1.415,12.112,922.307,94.338,1002.922
222,2026-05-14T16:48:47.360702+00:00,instagram,ISL,31.638,29.769,31.638,0.668,0.332,36.989,35.33,0.4885,0.5115,0.2524,0.1009,0,0.9667,0.0167,0.0167,0.669,0.4501,-0.0031,-0.00822,0,0.9667,0.0167,0.0167,1.312,0.5447,0.08116,0.1967,2,0.2113,0.2113,0.5774,3.05,0.6667,0.20502,0.26063,5.031,42.02,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.2046,0.2046,0.5909,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8631,0.0997,0.0372,1.0066,0.9362,0.8215,0.9919,0.9558,0.8682,0.5,0.5,0.9682,1.0,0.9903,0.965,0.9989,0.9897,0.9685,1.0,0.9985,0.9966,35.996,1.659,0.566,6.023,923.966,95.202,1009.243
223,2026-05-14T16:48:53.362961+00:00,instagram,ISL,12.141,22.049,12.141,0.6636,0.3364,17.561,27.608,0.6112,0.3888,0.2621,0.1005,0,0.9667,0.0167,0.0167,0.83,0.4356,0.013,0.03376,0,0.9667,0.0167,0.0167,1.056,0.5533,0.0556,0.13876,2,0.2046,0.2046,0.5909,4.757,0.6667,0.37574,0.43429,6.643,24.205,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.199,0.199,0.6021,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8631,0.0997,0.0372,1.0065,0.935,0.8189,0.9916,0.9549,0.8667,0.5,0.5,0.965,1.0,0.9903,0.965,0.9989,0.9897,0.9685,1.0,0.9985,0.9966,22.022,0.0,2.183,2.183,923.966,97.385,1011.426
224,2026-05-14T16:49:00.031100+00:00,instagram,ISL,17.527,25.41,17.527,0.6929,0.3071,23.024,30.967,0.5736,0.4264,0.2724,0.1002,0,0.9667,0.0167,0.0167,1.25,0.4222,0.05504,0.13573,0,0.9667,0.0167,0.0167,1.353,0.5602,0.0853,0.20558,2,0.199,0.199,0.6021,2.599,0.6667,0.15994,0.2079,5.203,28.227,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.192,0.192,0.6159,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8631,0.0997,0.0372,1.0062,0.9338,0.8163,0.9911,0.954,0.8651,0.5,0.5,0.9632,1.0,0.9903,0.965,0.9989,0.9897,0.9685,1.0,0.9985,0.9966,27.48,0.0,0.747,0.747,923.966,98.132,1012.173
226,2026-05-14T16:49:12.042974+00:00,mixed,ISL,30.139,22.153,30.139,0.7758,0.2242,35.815,27.709,0.4362,0.5638,0.2952,0.1,0,0.9667,0.0167,0.0167,0.384,0.3239,-0.03164,-0.08728,0,0.9667,0.0167,0.0167,0.955,0.4948,0.04548,0.11482,1,0.3627,0.2916,0.3457,2.141,0.6519,0.11409,0.12768,3.479,39.294,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.3647,0.2886,0.3467,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.6914,0.1856,0.123,1.0064,0.9331,0.8147,0.9908,0.9534,0.864,0.9946,0.9727,0.9887,0.9999,0.9902,0.9647,0.9989,0.9896,0.9682,1.0001,0.9998,0.9994,28.285,8.106,0.456,11.009,940.246,98.775,1029.092
227,2026-05-14T16:49:18.039671+00:00,mixed,ISL,37.186,30.37,37.186,0.764,0.236,42.962,35.926,0.4554,0.5446,0.3075,0.1001,0,0.9667,0.0167,0.0167,1.173,0.3157,0.04733,0.11778,0,0.9667,0.0167,0.0167,1.127,0.4962,0.0627,0.155,2,0.3647,0.2886,0.3467,1.21,0.5333,0.02102,0.0307,3.511,46.473,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.3664,0.2842,0.3495,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.6914,0.1856,0.123,1.0061,0.9324,0.813,0.9904,0.9527,0.8629,0.9939,0.9701,0.9885,0.9999,0.9902,0.9647,0.9989,0.9896,0.9682,1.0001,0.9998,0.9994,36.502,7.036,0.494,9.971,947.282,99.268,1039.063
229,2026-05-14T16:49:30.048621+00:00,mixed,ISL,19.355,29.748,19.355,0.7936,0.2064,25.361,35.306,0.582,0.418,0.334,0.1005,0,0.9667,0.0167,0.0167,1.063,0.306,0.03634,0.09163,0,0.9667,0.0167,0.0167,0.959,0.4933,0.04586,0.11564,0,0.3664,0.2842,0.3495,1.398,0.5333,0.03977,0.05757,3.42,28.78,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.3693,0.2802,0.3506,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7334,0.1651,0.1015,1.0059,0.9318,0.8112,0.9901,0.9521,0.8618,0.9934,0.9676,0.9874,0.9999,0.9902,0.9644,0.9989,0.9895,0.9679,1.0001,0.9998,0.9993,28.362,0.0,0.418,0.418,960.892,100.038,1051.007
