ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
43,2026-05-12T21:12:41.842984+00:00,mixed,ISL,17.997,25.926,17.997,0.6807,0.3193,27.428,36.858,0.5734,0.4266,0.7879,0.5426,0,0.7294,0.2166,0.0541,0.414,0.4267,-0.1086,-0.22768,0,0.7022,0.2219,0.0759,0.427,0.3333,-0.05727,-0.14787,1,0.5626,0.2859,0.1515,3.653,0.8,0.16533,0.153,4.495,31.922,0.7424,0.2087,0.0489,0.7143,0.215,0.0706,0.5765,0.2808,0.1426,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.7751,0.1527,0.0722,30.067,0.0,1.855,1.855,120.031,51.237,150.757
44,2026-05-12T21:12:51.859140+00:00,mixed,ISL,9.576,19.448,9.576,0.6853,0.3147,18.567,30.459,0.6213,0.3787,0.7776,0.5459,0,0.7424,0.2087,0.0489,0.612,0.4267,-0.08882,-0.18216,0,0.7143,0.215,0.0706,0.314,0.3333,-0.06856,-0.17978,0,0.5765,0.2808,0.1426,1.111,0.5333,-0.0889,-0.14312,2.037,20.605,0.7539,0.2017,0.0444,0.7271,0.2075,0.0655,0.5911,0.2747,0.1342,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.7751,0.1527,0.0722,21.207,0.0,0.0,0.0,120.031,51.237,150.757
45,2026-05-12T21:13:01.877464+00:00,youtube,ISL,15.333,20.944,15.333,0.5,0.5,23.899,32.034,0.5727,0.4273,0.7665,0.5491,0,0.7539,0.2017,0.0444,1.111,0.3733,-0.0389,-0.07573,0,0.7271,0.2075,0.0655,0.606,0.2917,-0.03937,-0.09926,1,0.3333,0.3333,0.3333,4.982,0.8167,0.29823,0.22764,6.7,30.598,0.7621,0.1967,0.0412,0.7369,0.2018,0.0613,0.345,0.333,0.322,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.3333,0.3333,0.3333,26.668,0.0,3.93,3.93,120.031,55.167,154.687
46,2026-05-12T21:13:11.889133+00:00,youtube,ISL,19.83,14.654,19.83,0.5062,0.4938,27.987,25.821,0.4799,0.5201,0.7548,0.5523,0,0.7621,0.1967,0.0412,1.107,0.3733,-0.03931,-0.07657,0,0.7369,0.2018,0.0613,0.473,0.2917,-0.0527,-0.13523,0,0.345,0.333,0.322,1.506,0.5444,-0.04937,-0.06558,3.086,31.073,0.7701,0.1917,0.0382,0.7473,0.1955,0.0571,0.3568,0.3321,0.3111,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.3333,0.3333,0.3333,26.484,2.166,0.316,4.589,122.197,55.483,159.276
47,2026-05-12T21:13:21.906017+00:00,youtube,ISL,13.141,22.255,13.141,0.5044,0.4956,20.907,33.498,0.6157,0.3843,0.7425,0.5553,0,0.7701,0.1917,0.0382,0.729,0.3733,-0.07713,-0.15621,0,0.7473,0.1955,0.0571,0.338,0.2917,-0.06618,-0.17297,0,0.3568,0.3321,0.3111,0.933,0.5444,-0.10667,-0.1475,2.0,22.908,0.7793,0.1855,0.0352,0.7584,0.1886,0.053,0.3701,0.3302,0.2997,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.3333,0.3333,0.3333,23.677,0.0,0.0,0.0,122.197,55.483,159.276
48,2026-05-12T21:13:31.918770+00:00,youtube,ISL,10.043,21.116,10.043,0.515,0.485,17.438,32.434,0.6504,0.3496,0.7295,0.5582,0,0.7793,0.1855,0.0352,0.61,0.3733,-0.08903,-0.18263,1,0.7584,0.1886,0.053,0.374,0.3889,-0.06259,-0.11953,0,0.3701,0.3302,0.2997,1.156,0.5444,-0.08436,-0.1148,2.14,19.578,0.7886,0.1791,0.0323,0.7662,0.1844,0.0494,0.383,0.3283,0.2887,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.3333,0.3333,0.3333,20.207,0.0,0.0,0.0,122.197,55.483,159.276
49,2026-05-12T21:13:41.929257+00:00,youtube,ISL,19.202,23.827,19.202,0.5309,0.4691,26.245,35.218,0.573,0.427,0.716,0.5611,2,0.7886,0.1791,0.0323,20.252,0.9333,1.87516,0.87812,0,0.7662,0.1844,0.0494,0.342,0.2917,-0.0658,-0.17189,0,0.383,0.3283,0.2887,1.747,0.5444,-0.02532,-0.03309,22.34,48.585,0.7969,0.1734,0.0298,0.7766,0.1776,0.0458,0.3946,0.3269,0.2785,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.3333,0.3333,0.3333,29.014,0.0,19.571,19.571,122.197,75.054,178.846
50,2026-05-12T21:13:51.949806+00:00,youtube,ISL,11.999,22.079,11.999,0.5365,0.4635,18.71,33.542,0.6419,0.3581,0.702,0.5638,0,0.7969,0.1734,0.0298,0.351,0.3733,-0.11494,-0.24272,0,0.7766,0.1776,0.0458,0.589,0.2917,-0.04114,-0.10394,1,0.3946,0.3269,0.2785,6.049,0.8167,0.4049,0.29792,6.988,25.699,0.8066,0.1662,0.0271,0.785,0.1723,0.0427,0.4071,0.3248,0.2681,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.3333,0.3333,0.3333,21.48,0.0,4.219,4.219,122.197,79.272,183.065
51,2026-05-12T21:14:01.955317+00:00,youtube,ISL,12.861,22.722,12.861,0.5504,0.4496,19.261,34.256,0.6401,0.3599,0.6875,0.5665,0,0.8066,0.1662,0.0271,0.535,0.3733,-0.09649,-0.19958,0,0.785,0.1723,0.0427,0.261,0.2917,-0.07388,-0.19519,0,0.4071,0.3248,0.2681,1.022,0.5444,-0.09779,-0.13436,1.818,21.079,0.8152,0.1599,0.0248,0.7953,0.1653,0.0394,0.4206,0.3219,0.2575,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.3333,0.3333,0.3333,22.031,0.0,0.0,0.0,122.197,79.272,183.065
52,2026-05-12T21:14:11.967249+00:00,youtube,ISL,14.583,23.904,14.583,0.5637,0.4363,20.69,35.507,0.6318,0.3682,0.6725,0.5691,0,0.8152,0.1599,0.0248,0.546,0.3733,-0.09539,-0.19705,0,0.7953,0.1653,0.0394,0.355,0.2917,-0.06453,-0.16827,0,0.4206,0.3219,0.2575,2.592,0.5444,0.05922,0.07338,3.493,24.184,0.8235,0.1538,0.0227,0.8045,0.159,0.0365,0.4308,0.3207,0.2485,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.3333,0.3333,0.3333,23.46,0.0,0.723,0.723,122.197,79.996,183.788
53,2026-05-12T21:14:21.974459+00:00,youtube,ISL,16.068,21.382,16.068,0.5753,0.4247,21.903,33.052,0.6014,0.3986,0.6572,0.5716,0,0.8235,0.1538,0.0227,0.305,0.3733,-0.11953,-0.25376,0,0.8045,0.159,0.0365,0.273,0.2917,-0.07268,-0.19169,0,0.4308,0.3207,0.2485,1.038,0.5444,-0.09617,-0.13199,1.616,23.519,0.8323,0.147,0.0207,0.8139,0.1525,0.0337,0.4443,0.3174,0.2383,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.3333,0.3333,0.3333,24.672,0.0,0.0,0.0,122.197,79.996,183.788
54,2026-05-12T21:14:31.984806+00:00,youtube,ISL,19.733,22.437,19.733,0.5841,0.4159,25.312,34.172,0.5745,0.4255,0.6415,0.5739,2,0.8323,0.147,0.0207,19.824,0.9333,1.83245,0.86472,0,0.8139,0.1525,0.0337,0.321,0.2917,-0.06791,-0.17791,1,0.4443,0.3174,0.2383,6.221,0.8167,0.42212,0.30882,26.367,51.678,0.839,0.142,0.019,0.8226,0.1463,0.0311,0.4569,0.3143,0.2287,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.3333,0.3333,0.3333,28.081,0.0,23.597,23.597,122.197,103.593,207.385
55,2026-05-12T21:14:41.985640+00:00,youtube,ISL,9.783,12.009,9.783,0.5898,0.4102,15.123,23.807,0.6115,0.3885,0.6254,0.5762,0,0.839,0.142,0.019,0.271,0.3733,-0.12291,-0.26197,0,0.8226,0.1463,0.0311,0.394,0.2917,-0.06055,-0.15704,1,0.4569,0.3143,0.2287,7.819,0.8167,0.58191,0.40465,8.484,23.607,0.8472,0.1355,0.0172,0.8305,0.1407,0.0288,0.47,0.3104,0.2196,0.8022,0.1494,0.0484,0.8462,0.117,0.0369,0.3333,0.3333,0.3333,17.892,0.0,5.715,5.715,122.197,109.307,213.1
56,2026-05-12T21:14:52.002735+00:00,youtube,GND,19.45,24.424,24.424,0.6044,0.3956,24.566,36.283,0.5963,0.4037,0.6091,0.5784,0,0.8022,0.1494,0.0484,0.271,0.16,-0.02288,-0.10549,0,0.8462,0.117,0.0369,0.561,0.125,0.02608,0.13632,1,0.3333,0.3333,0.3333,0.31,0.2333,-0.00896,-0.02725,1.142,37.425,0.8472,0.1355,0.0172,0.8305,0.1407,0.0288,0.47,0.3104,0.2196,0.8219,0.1369,0.0412,0.8574,0.1103,0.0323,0.3677,0.3257,0.3066,27.336,11.717,0.479,10.089,133.913,109.787,223.189
57,2026-05-12T21:15:02.042517+00:00,youtube,GND,14.612,26.157,26.157,0.6117,0.3883,19.52,38.075,0.6611,0.3389,0.5926,0.5805,1,0.8219,0.1369,0.0412,0.264,0.2667,-0.02355,-0.06382,0,0.8574,0.1103,0.0323,0.116,0.125,-0.01839,-0.10867,2,0.3677,0.3257,0.3066,2.373,0.35,0.19732,0.33264,2.754,40.828,0.8472,0.1355,0.0172,0.8305,0.1407,0.0288,0.47,0.3104,0.2196,0.8393,0.1259,0.0349,0.8755,0.0979,0.0266,0.4062,0.3174,0.2764,22.29,18.554,2.091,18.538,152.467,111.878,241.728
58,2026-05-12T21:15:12.049736+00:00,youtube,ISL,16.431,26.447,16.431,0.6255,0.3745,21.147,38.421,0.645,0.355,0.5758,0.5824,0,0.8472,0.1355,0.0172,0.957,0.3733,-0.05431,-0.10739,1,0.8305,0.1407,0.0288,0.608,0.3889,-0.03924,-0.07325,0,0.47,0.3104,0.2196,1.304,0.5444,-0.0696,-0.09375,2.869,24.015,0.8523,0.1311,0.0167,0.8367,0.1366,0.0267,0.4829,0.3068,0.2103,0.8393,0.1259,0.0349,0.8755,0.0979,0.0266,0.4062,0.3174,0.2764,23.916,0.0,0.099,0.099,152.467,111.977,241.826
59,2026-05-12T21:15:22.054520+00:00,youtube,GND,13.155,23.084,23.084,0.637,0.363,17.69,35.113,0.665,0.335,0.559,0.5843,0,0.8393,0.1259,0.0349,0.425,0.16,-0.00754,-0.03354,2,0.8755,0.0979,0.0266,0.39,0.3333,0.00901,0.01874,0,0.4062,0.3174,0.2764,0.153,0.14,-0.02468,-0.13171,0.968,36.081,0.8523,0.1311,0.0167,0.8367,0.1366,0.0267,0.4829,0.3068,0.2103,0.8536,0.1165,0.03,0.8899,0.0878,0.0222,0.4456,0.3041,0.2503,20.46,17.423,0.305,15.621,169.89,112.282,257.447
60,2026-05-12T21:15:32.072716+00:00,browsing,ISL,19.561,22.716,19.561,0.5,0.5,23.928,34.796,0.5925,0.4075,0.542,0.5861,0,0.8523,0.1311,0.0167,0.698,0.48,-0.08016,-0.16287,1,0.8367,0.1366,0.0267,0.612,0.5,-0.03881,-0.07241,1,0.3333,0.3333,0.3333,6.807,0.825,0.48069,0.4216,8.117,32.045,0.8579,0.1254,0.0167,0.8425,0.1328,0.0247,0.3507,0.3304,0.3189,0.8536,0.1165,0.03,0.8899,0.0878,0.0222,0.3333,0.3333,0.3333,26.615,0.0,5.431,5.431,169.89,117.712,262.878
61,2026-05-12T21:15:42.075071+00:00,browsing,GND,7.075,11.086,11.086,0.5076,0.4924,11.285,23.215,0.6729,0.3271,0.525,0.5878,0,0.8536,0.1165,0.03,0.451,0.2057,-0.0049,-0.02165,0,0.8899,0.0878,0.0222,0.094,0.1607,-0.02062,-0.1227,2,0.3333,0.3333,0.3333,0.326,0.3536,-0.00744,-0.01911,0.87,24.085,0.8579,0.1254,0.0167,0.8425,0.1328,0.0247,0.3507,0.3304,0.3189,0.8666,0.1077,0.0257,0.9047,0.0772,0.0181,0.3812,0.3198,0.299,13.972,11.93,0.24,10.114,181.82,117.952,272.992
62,2026-05-12T21:15:52.080989+00:00,browsing,GND,10.148,20.668,20.668,0.5378,0.4622,14.213,32.843,0.698,0.302,0.508,0.5893,0,0.8666,0.1077,0.0257,0.128,0.2057,-0.0372,-0.17762,0,0.9047,0.0772,0.0181,0.183,0.1607,-0.01173,-0.06794,0,0.3812,0.3198,0.299,0.346,0.1414,-0.00543,-0.03517,0.656,33.5,0.8579,0.1254,0.0167,0.8425,0.1328,0.0247,0.3507,0.3304,0.3189,0.8825,0.0962,0.0212,0.9147,0.0687,0.0167,0.4216,0.3098,0.2686,16.899,18.631,0.026,16.601,200.45,117.978,289.592
63,2026-05-12T21:16:02.089771+00:00,browsing,ISL,11.966,23.205,11.966,0.5622,0.4378,15.895,35.423,0.6903,0.3097,0.491,0.5908,0,0.8579,0.1254,0.0167,1.05,0.48,-0.04504,-0.08822,0,0.8425,0.1328,0.0247,0.579,0.375,-0.04213,-0.1066,0,0.3507,0.3304,0.3189,0.632,0.55,-0.13676,-0.25334,2.261,18.156,0.8625,0.1208,0.0167,0.8493,0.1279,0.0228,0.37,0.327,0.303,0.8825,0.0962,0.0212,0.9147,0.0687,0.0167,0.4216,0.3098,0.2686,18.582,0.0,0.0,0.0,200.45,117.978,289.592
64,2026-05-12T21:16:12.104381+00:00,browsing,GND,19.965,24.329,24.329,0.5828,0.4172,23.768,36.588,0.6062,0.3938,0.4742,0.5921,1,0.8825,0.0962,0.0212,0.672,0.3429,0.0172,0.04415,0,0.9147,0.0687,0.0167,0.314,0.1607,0.00135,0.00756,0,0.4216,0.3098,0.2686,0.059,0.1414,-0.03409,-0.24454,1.045,37.633,0.8625,0.1208,0.0167,0.8493,0.1279,0.0228,0.37,0.327,0.303,0.8955,0.0867,0.0178,0.9212,0.0621,0.0167,0.4818,0.2872,0.231,26.455,12.82,0.414,11.178,213.27,118.391,300.77
65,2026-05-12T21:16:22.112277+00:00,browsing,ISL,17.565,25.86,17.565,0.5911,0.4089,21.252,38.157,0.6423,0.3577,0.4574,0.5934,0,0.8625,0.1208,0.0167,1.435,0.48,-0.00649,-0.01225,0,0.8493,0.1279,0.0228,1.29,0.375,0.02905,0.06739,0,0.37,0.327,0.303,1.441,0.55,-0.05591,-0.09595,4.166,25.418,0.8662,0.1171,0.0167,0.8531,0.1255,0.0214,0.386,0.325,0.289,0.8955,0.0867,0.0178,0.9212,0.0621,0.0167,0.4818,0.2872,0.231,23.938,0.0,1.48,1.48,213.27,119.871,302.25
66,2026-05-12T21:16:32.125221+00:00,browsing,GND,8.778,19.553,19.553,0.6028,0.3972,12.355,31.885,0.7207,0.2793,0.4409,0.5945,0,0.8955,0.0867,0.0178,0.049,0.2057,-0.04514,-0.22,0,0.9212,0.0621,0.0167,0.286,0.1607,-0.00137,-0.0077,2,0.4818,0.2872,0.231,1.48,0.3536,0.10803,0.24294,1.815,33.7,0.8662,0.1171,0.0167,0.8531,0.1255,0.0214,0.386,0.325,0.289,0.9071,0.0762,0.0167,0.9273,0.056,0.0167,0.5362,0.2681,0.1956,15.041,19.53,1.184,18.659,232.8,121.056,320.909
67,2026-05-12T21:16:42.126377+00:00,browsing,ISL,18.768,24.285,18.768,0.6326,0.3674,22.244,36.648,0.6223,0.3777,0.4246,0.5956,0,0.8662,0.1171,0.0167,0.973,0.48,-0.05267,-0.10398,0,0.8531,0.1255,0.0214,1.312,0.375,0.03122,0.07225,1,0.386,0.325,0.289,5.528,0.825,0.35284,0.32564,7.814,30.058,0.8707,0.1126,0.0167,0.8567,0.1232,0.0202,0.4037,0.3214,0.2748,0.9071,0.0762,0.0167,0.9273,0.056,0.0167,0.5362,0.2681,0.1956,24.93,0.0,5.127,5.127,232.8,126.183,326.037
68,2026-05-12T21:16:52.144240+00:00,browsing,ISL,19.896,14.493,19.896,0.6421,0.3579,23.278,26.884,0.536,0.464,0.4085,0.5965,0,0.8707,0.1126,0.0167,1.219,0.48,-0.02807,-0.05407,0,0.8567,0.1232,0.0202,0.593,0.375,-0.04067,-0.1027,0,0.4037,0.3214,0.2748,1.121,0.55,-0.0879,-0.1553,2.934,26.211,0.8746,0.1088,0.0167,0.8628,0.1186,0.0186,0.4213,0.3179,0.2608,0.9071,0.0762,0.0167,0.9273,0.056,0.0167,0.5362,0.2681,0.1956,25.964,0.0,0.247,0.247,232.8,126.43,326.284
69,2026-05-12T21:17:02.147235+00:00,browsing,GND,13.48,22.337,22.337,0.6452,0.3548,16.774,34.754,0.6745,0.3255,0.3928,0.5973,0,0.9071,0.0762,0.0167,0.275,0.2057,-0.02253,-0.10378,1,0.9273,0.056,0.0167,0.603,0.2571,0.03032,0.10084,1,0.5362,0.2681,0.1956,0.092,0.2357,-0.0308,-0.1251,0.97,35.724,0.8746,0.1088,0.0167,0.8628,0.1186,0.0186,0.4213,0.3179,0.2608,0.9147,0.0687,0.0167,0.9342,0.0491,0.0167,0.5843,0.2499,0.1658,19.46,17.98,0.339,16.264,250.78,126.769,342.547
70,2026-05-12T21:17:12.163171+00:00,browsing,ISL,11.862,20.901,11.862,0.662,0.338,15.075,33.34,0.6886,0.3114,0.3775,0.598,0,0.8746,0.1088,0.0167,0.699,0.48,-0.08007,-0.16267,0,0.8628,0.1186,0.0186,0.397,0.375,-0.0603,-0.15633,1,0.4213,0.3179,0.2608,4.731,0.825,0.2731,0.26077,5.827,20.902,0.8794,0.104,0.0167,0.8694,0.1135,0.0171,0.439,0.3139,0.2471,0.9147,0.0687,0.0167,0.9342,0.0491,0.0167,0.5843,0.2499,0.1658,17.761,0.0,3.141,3.141,250.78,129.91,345.688
71,2026-05-12T21:17:22.168963+00:00,browsing,GND,15.541,20.55,20.55,0.6817,0.3183,18.678,33.008,0.6386,0.3614,0.3625,0.5986,0,0.9147,0.0687,0.0167,0.419,0.2057,-0.00808,-0.036,0,0.9342,0.0491,0.0167,0.178,0.1607,-0.01219,-0.07072,1,0.5843,0.2499,0.1658,0.325,0.2357,-0.00752,-0.02913,0.922,33.93,0.8794,0.104,0.0167,0.8694,0.1135,0.0171,0.439,0.3139,0.2471,0.9206,0.0628,0.0167,0.9399,0.0434,0.0167,0.6332,0.227,0.1398,21.365,14.329,0.291,12.565,265.11,130.201,358.253
72,2026-05-12T21:17:32.185134+00:00,browsing,ISL,18.301,26.445,18.301,0.6936,0.3064,21.368,38.918,0.6456,0.3544,0.348,0.5991,0,0.8794,0.104,0.0167,2.395,0.48,0.08945,0.15506,0,0.8694,0.1135,0.0171,0.484,0.375,-0.05161,-0.13223,0,0.439,0.3139,0.2471,1.245,0.55,-0.07545,-0.13178,4.124,25.492,0.8813,0.102,0.0167,0.8745,0.1088,0.0167,0.4562,0.3098,0.234,0.9206,0.0628,0.0167,0.9399,0.0434,0.0167,0.6332,0.227,0.1398,24.054,0.0,1.438,1.438,265.11,131.639,359.691
73,2026-05-12T21:17:42.204675+00:00,browsing,ISL,16.064,21.0,16.064,0.7039,0.2961,19.067,33.485,0.6372,0.3628,0.334,0.5995,1,0.8813,0.102,0.0167,3.531,0.6857,0.20307,0.23628,0,0.8745,0.1088,0.0167,0.262,0.375,-0.07376,-0.19483,1,0.4562,0.3098,0.234,4.723,0.825,0.27233,0.26012,8.516,27.583,0.886,0.0973,0.0167,0.88,0.1034,0.0167,0.4739,0.3051,0.2211,0.9206,0.0628,0.0167,0.9399,0.0434,0.0167,0.6332,0.227,0.1398,21.753,0.0,5.83,5.83,265.11,137.469,365.521
74,2026-05-12T21:17:52.208341+00:00,browsing,ISL,13.577,21.956,13.577,0.7149,0.2851,16.52,34.449,0.6759,0.3241,0.3205,0.5998,1,0.886,0.0973,0.0167,3.315,0.6857,0.18151,0.21369,0,0.88,0.1034,0.0167,0.388,0.375,-0.06115,-0.15872,0,0.4739,0.3051,0.2211,1.523,0.55,-0.04767,-0.08122,5.227,21.747,0.8905,0.0929,0.0167,0.8847,0.0986,0.0167,0.4899,0.3009,0.2092,0.9206,0.0628,0.0167,0.9399,0.0434,0.0167,0.6332,0.227,0.1398,19.206,0.0,2.54,2.54,265.11,140.009,368.061
75,2026-05-12T21:18:02.218521+00:00,browsing,GND,13.993,25.807,25.807,0.7302,0.2698,16.881,38.306,0.6941,0.3059,0.3075,0.5999,0,0.9206,0.0628,0.0167,0.265,0.2057,-0.02353,-0.10866,0,0.9399,0.0434,0.0167,0.129,0.1607,-0.01711,-0.10073,1,0.6332,0.227,0.1398,0.241,0.2357,-0.01588,-0.06256,0.635,38.94,0.8905,0.0929,0.0167,0.8847,0.0986,0.0167,0.4899,0.3009,0.2092,0.9269,0.0564,0.0167,0.9453,0.038,0.0167,0.6782,0.2053,0.1165,19.568,21.424,0.004,19.372,286.534,140.013,387.434
76,2026-05-12T21:18:12.229898+00:00,browsing,ISL,15.375,26.295,15.375,0.7455,0.2545,18.213,38.795,0.6805,0.3195,0.2952,0.6,1,0.8905,0.0929,0.0167,3.929,0.6857,0.24295,0.27677,0,0.8847,0.0986,0.0167,0.549,0.375,-0.04508,-0.1145,1,0.4899,0.3009,0.2092,4.329,0.825,0.23286,0.22637,8.807,27.02,0.895,0.0883,0.0167,0.8887,0.0946,0.0167,0.5072,0.2957,0.197,0.9269,0.0564,0.0167,0.9453,0.038,0.0167,0.6782,0.2053,0.1165,20.899,0.0,6.121,6.121,286.534,146.134,393.555
77,2026-05-12T21:18:22.245687+00:00,browsing,ISL,18.161,25.887,18.161,0.7584,0.2416,20.953,38.385,0.6469,0.3531,0.2835,0.5999,0,0.895,0.0883,0.0167,0.484,0.48,-0.10159,-0.21131,0,0.8887,0.0946,0.0167,0.387,0.375,-0.06134,-0.15924,1,0.5072,0.2957,0.197,4.25,0.825,0.22499,0.21949,5.121,26.073,0.8994,0.0839,0.0167,0.8931,0.0902,0.0167,0.5244,0.2903,0.1852,0.9269,0.0564,0.0167,0.9453,0.038,0.0167,0.6782,0.2053,0.1165,23.639,0.0,2.434,2.434,286.534,148.568,395.989
78,2026-05-12T21:18:32.252876+00:00,browsing,ISL,9.953,19.897,9.953,0.7675,0.2325,12.702,32.39,0.7183,0.2817,0.2724,0.5998,0,0.8994,0.0839,0.0167,1.687,0.48,0.01865,0.03437,0,0.8931,0.0902,0.0167,0.828,0.375,-0.01723,-0.04223,0,0.5244,0.2903,0.1852,1.228,0.55,-0.07725,-0.13513,3.742,16.444,0.9018,0.0816,0.0167,0.896,0.0873,0.0167,0.5413,0.2845,0.1742,0.9269,0.0564,0.0167,0.9453,0.038,0.0167,0.6782,0.2053,0.1165,15.389,0.0,1.055,1.055,286.534,149.624,397.044
79,2026-05-12T21:18:42.273495+00:00,browsing,ISL,11.402,21.047,11.402,0.7884,0.2116,14.113,33.532,0.7038,0.2962,0.2621,0.5995,0,0.9018,0.0816,0.0167,0.525,0.48,-0.09752,-0.20194,0,0.896,0.0873,0.0167,0.446,0.375,-0.05545,-0.1428,1,0.5413,0.2845,0.1742,4.396,0.825,0.23962,0.23222,5.366,19.479,0.9058,0.0775,0.0167,0.8999,0.0834,0.0167,0.5582,0.2785,0.1633,0.9269,0.0564,0.0167,0.9453,0.038,0.0167,0.6782,0.2053,0.1165,16.799,0.0,2.68,2.68,286.534,152.304,399.724
80,2026-05-12T21:18:52.298649+00:00,browsing,ISL,22.012,21.071,22.012,0.8049,0.1951,24.687,33.544,0.576,0.424,0.2524,0.5991,0,0.9058,0.0775,0.0167,0.578,0.48,-0.09221,-0.18983,0,0.8999,0.0834,0.0167,0.421,0.375,-0.05786,-0.14951,1,0.5582,0.2785,0.1633,3.977,0.825,0.19771,0.19531,4.976,29.663,0.9095,0.0738,0.0167,0.9037,0.0796,0.0167,0.5746,0.2725,0.1529,0.9269,0.0564,0.0167,0.9453,0.038,0.0167,0.6782,0.2053,0.1165,27.373,0.0,2.29,2.29,286.534,154.594,402.014
81,2026-05-12T21:19:02.305342+00:00,browsing,ISL,8.347,16.482,8.347,0.8088,0.1912,10.991,28.939,0.7247,0.2753,0.2435,0.5986,0,0.9095,0.0738,0.0167,1.207,0.48,-0.02931,-0.05652,0,0.9037,0.0796,0.0167,0.505,0.375,-0.04955,-0.1266,1,0.5746,0.2725,0.1529,5.829,0.825,0.3829,0.34905,7.541,18.531,0.9122,0.0711,0.0167,0.9072,0.0762,0.0167,0.5918,0.2651,0.1432,0.9269,0.0564,0.0167,0.9453,0.038,0.0167,0.6782,0.2053,0.1165,13.677,0.0,4.854,4.854,286.534,159.448,406.868
82,2026-05-12T21:19:12.329279+00:00,browsing,ISL,11.033,22.689,11.033,0.8306,0.1694,13.649,35.128,0.7202,0.2798,0.2354,0.598,0,0.9122,0.0711,0.0167,1.238,0.48,-0.0262,-0.05037,0,0.9072,0.0762,0.0167,0.596,0.375,-0.04037,-0.1019,0,0.5918,0.2651,0.1432,0.947,0.55,-0.10534,-0.1892,2.781,16.43,0.9147,0.0686,0.0167,0.9102,0.0731,0.0167,0.6089,0.2576,0.1335,0.9269,0.0564,0.0167,0.9453,0.038,0.0167,0.6782,0.2053,0.1165,16.335,0.0,0.095,0.095,286.534,159.542,406.963
83,2026-05-12T21:19:22.370891+00:00,browsing,ISL,17.932,26.108,17.932,0.8457,0.1543,20.523,38.525,0.6524,0.3476,0.2281,0.5973,0,0.9147,0.0686,0.0167,0.595,0.48,-0.09053,-0.18603,1,0.9102,0.0731,0.0167,3.607,0.5,0.26066,0.38471,0,0.6089,0.2576,0.1335,0.669,0.55,-0.13311,-0.24566,4.87,25.393,0.9181,0.0653,0.0167,0.9149,0.0685,0.0167,0.627,0.2491,0.1239,0.9269,0.0564,0.0167,0.9453,0.038,0.0167,0.6782,0.2053,0.1165,23.209,0.0,2.184,2.184,286.534,161.726,409.146
84,2026-05-12T21:19:32.362854+00:00,browsing,GND,15.859,20.522,20.522,0.8526,0.1474,18.428,32.913,0.6411,0.3589,0.2216,0.5965,0,0.9269,0.0564,0.0167,0.33,0.2057,-0.01703,-0.07741,0,0.9453,0.038,0.0167,0.092,0.1607,-0.02079,-0.12375,0,0.6782,0.2053,0.1165,0.106,0.1414,-0.02942,-0.20732,0.528,33.441,0.9181,0.0653,0.0167,0.9149,0.0685,0.0167,0.627,0.2491,0.1239,0.9323,0.051,0.0167,0.9503,0.033,0.0167,0.7244,0.1805,0.0951,21.115,14.485,0.0,12.326,301.019,161.726,421.472
85,2026-05-12T21:19:42.375876+00:00,browsing,ISL,13.068,16.18,13.068,0.8596,0.1404,15.619,28.543,0.6463,0.3537,0.2159,0.5956,0,0.9181,0.0653,0.0167,2.383,0.48,0.08831,0.15322,0,0.9149,0.0685,0.0167,0.53,0.375,-0.04697,-0.1196,1,0.627,0.2491,0.1239,4.411,0.825,0.24109,0.2335,7.324,22.943,0.9193,0.064,0.0167,0.9178,0.0656,0.0167,0.6424,0.2422,0.1154,0.9323,0.051,0.0167,0.9503,0.033,0.0167,0.7244,0.1805,0.0951,18.305,0.0,4.638,4.638,301.019,166.364,426.11
