ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
44,2026-05-14T17:33:42.045274+00:00,gaming,GND,29.476,26.359,26.359,0.4021,0.5979,47.459,37.371,0.4405,0.5595,0.7776,0.5459,0,0.8035,0.1466,0.0499,0.402,0.1196,-0.00982,-0.04403,0,0.9049,0.0716,0.0234,0.309,0.0993,0.00087,0.00487,0,0.9667,0.0167,0.0167,0.041,0.0229,-0.03594,-0.99276,0.751,38.122,0.7928,0.1384,0.0688,0.653,0.2382,0.1089,0.8411,0.0944,0.0645,0.8161,0.139,0.0449,0.9147,0.0652,0.0201,0.9667,0.0167,0.0167,1.0187,1.0003,0.9712,1.006,0.9995,0.9768,1.0147,1.0106,0.9931,1.0026,1.0021,0.9979,1.0008,0.9992,0.9957,1.0009,1.0008,1.0001,37.855,0.0,0.267,0.267,191.218,40.149,255.279
45,2026-05-14T17:33:48.045681+00:00,browsing,GND,17.929,21.486,21.486,0.4129,0.5871,35.061,32.576,0.4816,0.5184,0.7665,0.5491,2,0.8161,0.139,0.0449,0.326,0.4723,-0.01745,-0.03883,0,0.9147,0.0652,0.0201,0.117,0.1854,-0.01827,-0.10803,0,0.9052,0.0674,0.0274,0.057,0.1029,-0.0343,-0.3572,0.5,33.076,0.7928,0.1384,0.0688,0.653,0.2382,0.1089,0.3824,0.2873,0.3303,0.8304,0.1296,0.0401,0.9259,0.0574,0.0167,0.9335,0.0487,0.0178,1.0187,1.0003,0.9712,1.006,0.9995,0.9768,1.0055,0.9926,1.0009,1.0027,1.0021,0.9981,1.0009,0.9992,0.9955,1.0009,1.0008,0.9997,33.144,0.0,0.0,0.0,191.218,40.149,255.279
46,2026-05-14T17:33:54.065638+00:00,browsing,GND,36.967,29.597,29.597,0.4072,0.5928,53.281,40.764,0.4334,0.5666,0.7548,0.5523,0,0.8304,0.1296,0.0401,0.305,0.2271,-0.01953,-0.08956,0,0.9259,0.0574,0.0167,0.062,0.1825,-0.02382,-0.14333,0,0.9335,0.0487,0.0178,0.022,0.1029,-0.03775,-0.40146,0.389,41.153,0.7928,0.1384,0.0688,0.653,0.2382,0.1089,0.3824,0.2873,0.3303,0.8432,0.1213,0.0355,0.9336,0.0498,0.0167,0.9496,0.0338,0.0167,1.0187,1.0003,0.9712,1.006,0.9995,0.9768,1.0055,0.9926,1.0009,1.0028,1.0022,0.9979,1.001,0.9991,0.9953,1.001,1.0008,0.9998,41.331,0.0,0.0,0.0,191.218,40.149,255.279
47,2026-05-14T17:34:00.070008+00:00,browsing,GND,26.624,22.751,22.751,0.4006,0.5994,42.156,33.995,0.4464,0.5536,0.7425,0.5553,1,0.8432,0.1213,0.0355,0.339,0.326,-0.01615,-0.05083,0,0.9336,0.0498,0.0167,0.116,0.1796,-0.01841,-0.1089,0,0.9496,0.0338,0.0167,0.166,0.1029,-0.0234,-0.22934,0.621,34.615,0.7928,0.1384,0.0688,0.653,0.2382,0.1089,0.3824,0.2873,0.3303,0.8556,0.1131,0.0313,0.9398,0.0435,0.0167,0.9576,0.0257,0.0167,1.0187,1.0003,0.9712,1.006,0.9995,0.9768,1.0055,0.9926,1.0009,1.0029,1.0023,0.9977,1.001,0.9991,0.9951,1.0011,1.0009,0.9998,34.561,0.0,0.054,0.054,191.218,40.203,255.333
48,2026-05-14T17:34:06.076071+00:00,browsing,GND,31.002,29.033,29.033,0.392,0.608,45.791,40.351,0.4684,0.5316,0.7295,0.5582,1,0.8556,0.1131,0.0313,0.425,0.3284,-0.00755,-0.02344,0,0.9398,0.0435,0.0167,0.243,0.177,-0.00566,-0.03222,0,0.9576,0.0257,0.0167,0.057,0.1029,-0.03431,-0.35742,0.725,41.076,0.7928,0.1384,0.0688,0.653,0.2382,0.1089,0.3824,0.2873,0.3303,0.8675,0.1049,0.0276,0.9444,0.0389,0.0167,0.9651,0.0182,0.0167,1.0187,1.0003,0.9712,1.006,0.9995,0.9768,1.0055,0.9926,1.0009,1.003,1.0024,0.9975,1.0011,0.9991,0.9949,1.0012,1.001,0.9998,40.917,0.0,0.159,0.159,191.218,40.362,255.492
50,2026-05-14T17:34:18.093972+00:00,browsing,GND,29.246,26.272,26.272,0.3847,0.6153,42.669,37.736,0.4693,0.5307,0.702,0.5638,0,0.8675,0.1049,0.0276,0.117,0.216,-0.03834,-0.18427,0,0.9444,0.0389,0.0167,0.235,0.1722,-0.00653,-0.03731,0,0.9651,0.0182,0.0167,0.091,0.1029,-0.03094,-0.31619,0.442,38.178,0.8066,0.1303,0.063,0.6678,0.23,0.1021,0.3907,0.2807,0.3286,0.8804,0.0958,0.0239,0.9486,0.0347,0.0167,0.9667,0.0167,0.0167,1.0193,0.9998,0.9692,1.0064,0.9991,0.9755,1.0065,0.9916,1.0008,1.0033,1.0024,0.9974,1.0011,0.9991,0.9946,1.0013,1.0011,0.9998,38.301,0.0,0.0,0.0,191.218,40.769,258.404
51,2026-05-14T17:34:24.094520+00:00,browsing,GND,16.421,25.677,25.677,0.3798,0.6202,29.221,37.211,0.5601,0.4399,0.6875,0.5665,0,0.8804,0.0958,0.0239,0.217,0.2138,-0.02829,-0.13261,0,0.9486,0.0347,0.0167,0.13,0.1701,-0.01699,-0.1001,0,0.9667,0.0167,0.0167,0.212,0.1029,-0.01879,-0.17987,0.559,37.77,0.8066,0.1303,0.063,0.6678,0.23,0.1021,0.3907,0.2807,0.3286,0.8908,0.0883,0.0209,0.953,0.0304,0.0167,0.9667,0.0167,0.0167,1.0193,0.9998,0.9692,1.0064,0.9991,0.9755,1.0065,0.9916,1.0008,1.0034,1.0025,0.9972,1.0011,0.999,0.9944,1.0013,1.0011,0.9998,32.285,7.989,0.0,5.485,199.207,40.769,263.89
54,2026-05-14T17:34:42.118702+00:00,browsing,GND,20.561,21.446,21.446,0.4009,0.5991,31.717,33.181,0.5113,0.4887,0.6415,0.5739,0,0.8908,0.0883,0.0209,0.187,0.2087,-0.0313,-0.14784,0,0.953,0.0304,0.0167,0.143,0.1649,-0.01568,-0.09205,0,0.9667,0.0167,0.0167,0.089,0.1029,-0.03111,-0.3183,0.419,33.6,0.8349,0.1118,0.0533,0.6944,0.2153,0.0902,0.4032,0.2677,0.3291,0.9007,0.0811,0.0182,0.9567,0.0266,0.0167,0.9667,0.0167,0.0167,1.0204,0.9964,0.9657,1.007,0.9985,0.9733,1.0078,0.9895,1.0019,1.0036,1.0026,0.9971,1.0012,0.999,0.9942,1.0014,1.0012,0.9998,33.744,1.463,0.0,0.0,200.671,46.847,269.968
55,2026-05-14T17:34:48.123960+00:00,browsing,GND,21.368,22.985,22.985,0.3997,0.6003,32.046,34.784,0.5205,0.4795,0.6254,0.5762,0,0.9007,0.0811,0.0182,0.23,0.2075,-0.02696,-0.12602,0,0.9567,0.0266,0.0167,0.173,0.1637,-0.01273,-0.07406,0,0.9667,0.0167,0.0167,0.125,0.1029,-0.02747,-0.27541,0.528,35.312,0.8349,0.1118,0.0533,0.6944,0.2153,0.0902,0.4032,0.2677,0.3291,0.9087,0.0747,0.0167,0.9599,0.0235,0.0167,0.9667,0.0167,0.0167,1.0204,0.9964,0.9657,1.007,0.9985,0.9733,1.0078,0.9895,1.0019,1.0037,1.0026,0.9969,1.0013,0.999,0.994,1.0015,1.0013,0.9998,34.975,2.737,0.0,0.337,203.408,46.847,270.305
57,2026-05-14T17:35:00.137869+00:00,browsing,GND,31.679,29.354,29.354,0.3976,0.6024,41.497,41.272,0.4986,0.5014,0.5926,0.5805,1,0.9087,0.0747,0.0167,0.266,0.3517,-0.02336,-0.07445,0,0.9599,0.0235,0.0167,0.18,0.1618,-0.01203,-0.06981,0,0.9667,0.0167,0.0167,0.102,0.1029,-0.02981,-0.30282,0.548,41.82,0.8429,0.1073,0.0498,0.7056,0.209,0.0854,0.4127,0.2619,0.3254,0.9141,0.0693,0.0167,0.9627,0.0207,0.0167,0.9667,0.0167,0.0167,1.0205,0.9961,0.9642,1.0072,0.9982,0.9728,1.0088,0.9884,1.001,1.0038,1.0028,0.9967,1.0013,0.999,0.9938,1.0016,1.0014,0.9999,41.834,0.0,0.0,0.0,207.103,49.58,279.053
60,2026-05-14T17:35:18.161759+00:00,gaming,GND,19.741,25.121,25.121,0.3952,0.6048,28.475,37.201,0.5664,0.4336,0.542,0.5861,0,0.9141,0.0693,0.0167,0.342,0.0918,-0.01585,-0.07213,0,0.9627,0.0207,0.0167,0.092,0.0714,-0.02081,-0.1241,0,0.9667,0.0167,0.0167,0.02,0.0229,-0.03798,-1.09467,0.454,37.655,0.862,0.0959,0.0421,0.7343,0.1908,0.0749,0.8411,0.0944,0.0645,0.9188,0.0646,0.0167,0.9654,0.018,0.0167,0.9667,0.0167,0.0167,1.0214,0.9955,0.9613,1.008,0.997,0.9708,1.0147,1.0106,0.9931,1.0039,1.0029,0.9967,1.0014,0.9989,0.9937,1.0011,1.0009,1.0001,29.849,8.727,0.0,7.806,215.829,53.784,291.063
61,2026-05-14T17:35:24.166013+00:00,gaming,GND,36.517,28.911,28.911,0.4064,0.5936,44.938,41.04,0.4773,0.5227,0.525,0.5878,0,0.9188,0.0646,0.0167,0.203,0.0923,-0.02974,-0.14002,0,0.9654,0.018,0.0167,0.138,0.0715,-0.01625,-0.09554,0,0.9667,0.0167,0.0167,0.115,0.0229,-0.02848,-0.69117,0.455,41.495,0.862,0.0959,0.0421,0.7343,0.1908,0.0749,0.8411,0.0944,0.0645,0.9241,0.0592,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0214,0.9955,0.9613,1.008,0.997,0.9708,1.0147,1.0106,0.9931,1.0041,1.003,0.9967,1.0014,0.9989,0.9936,1.0011,1.001,1.0001,41.519,0.0,0.0,0.0,215.829,53.784,291.063
62,2026-05-14T17:35:30.171380+00:00,gaming,GND,12.715,22.727,22.727,0.4036,0.5964,20.845,34.903,0.6261,0.3739,0.508,0.5893,0,0.9241,0.0592,0.0167,0.185,0.0932,-0.03149,-0.14892,0,0.9667,0.0167,0.0167,0.202,0.0719,-0.00985,-0.05681,0,0.9667,0.0167,0.0167,0.047,0.0229,-0.03527,-0.9623,0.434,35.337,0.862,0.0959,0.0421,0.7343,0.1908,0.0749,0.8411,0.0944,0.0645,0.9292,0.0541,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0214,0.9955,0.9613,1.008,0.997,0.9708,1.0147,1.0106,0.9931,1.0042,1.003,0.9967,1.0015,0.9989,0.9934,1.0012,1.0011,1.0001,22.173,14.058,0.0,13.164,229.887,53.784,304.227
63,2026-05-14T17:35:36.187092+00:00,gaming,GND,13.867,21.405,21.405,0.4478,0.5522,21.726,33.624,0.6075,0.3925,0.491,0.5908,0,0.9292,0.0541,0.0167,0.523,0.0944,0.00232,0.01014,0,0.9667,0.0167,0.0167,0.396,0.0725,0.00957,0.0523,0,0.9667,0.0167,0.0167,0.037,0.0229,-0.03634,-1.01303,0.955,34.579,0.862,0.0959,0.0421,0.7343,0.1908,0.0749,0.8411,0.0944,0.0645,0.9321,0.0513,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0214,0.9955,0.9613,1.008,0.997,0.9708,1.0147,1.0106,0.9931,1.0042,1.0031,0.9967,1.0015,0.9989,0.9933,1.0013,1.0011,1.0001,23.034,11.898,0.476,11.545,241.785,54.26,315.773
64,2026-05-14T17:35:42.193075+00:00,gaming,GND,19.131,21.435,21.435,0.4837,0.5163,26.738,33.694,0.5576,0.4424,0.4742,0.5921,0,0.9321,0.0513,0.0167,0.152,0.0958,-0.03485,-0.16621,0,0.9667,0.0167,0.0167,0.151,0.0733,-0.01493,-0.08746,0,0.9667,0.0167,0.0167,0.019,0.0229,-0.03806,-1.09944,0.322,34.016,0.862,0.0959,0.0421,0.7343,0.1908,0.0749,0.8411,0.0944,0.0645,0.9367,0.0467,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0214,0.9955,0.9613,1.008,0.997,0.9708,1.0147,1.0106,0.9931,1.0044,1.0032,0.9966,1.0015,0.9989,0.9932,1.0015,1.0012,1.0001,28.028,6.956,0.0,5.987,248.741,54.26,321.76
65,2026-05-14T17:35:48.207608+00:00,gaming,GND,11.71,26.017,26.017,0.496,0.504,19.082,38.314,0.6675,0.3325,0.4574,0.5934,0,0.9367,0.0467,0.0167,0.078,0.0975,-0.04218,-0.20505,0,0.9667,0.0167,0.0167,0.252,0.0744,-0.00485,-0.02758,0,0.9667,0.0167,0.0167,0.101,0.0229,-0.0299,-0.7425,0.431,38.745,0.862,0.0959,0.0421,0.7343,0.1908,0.0749,0.8411,0.0944,0.0645,0.9413,0.042,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0214,0.9955,0.9613,1.008,0.997,0.9708,1.0147,1.0106,0.9931,1.0046,1.0033,0.9966,1.0015,0.9989,0.9931,1.0015,1.0013,1.0001,20.357,19.232,0.0,18.388,267.973,54.26,340.148
67,2026-05-14T17:36:00.217793+00:00,gaming,GND,43.327,30.606,30.606,0.5646,0.4354,50.278,42.969,0.4608,0.5392,0.4246,0.5956,0,0.9413,0.042,0.0167,0.204,0.1017,-0.02962,-0.13949,0,0.9667,0.0167,0.0167,0.357,0.0771,0.00574,0.0317,0,0.9667,0.0167,0.0167,0.041,0.0229,-0.03594,-0.99407,0.602,43.571,0.8699,0.0912,0.0388,0.7481,0.1825,0.0694,0.8867,0.0689,0.0444,0.9449,0.0384,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0221,0.9963,0.9618,1.0087,0.9973,0.9709,1.0171,1.0123,0.9934,1.0048,1.0034,0.9966,1.0015,0.9989,0.9929,1.0017,1.0014,1.0001,43.45,0.0,0.121,0.121,274.22,55.95,348.868
75,2026-05-14T17:36:48.269464+00:00,youtube,GND,17.305,24.959,24.959,0.5,0.5,23.082,37.457,0.6187,0.3813,0.3075,0.5999,0,0.9449,0.0384,0.0167,0.229,0.1956,-0.02712,-0.12698,0,0.9667,0.0167,0.0167,0.162,0.1497,-0.01381,-0.08062,1,0.3333,0.3333,0.3333,0.251,0.15,-0.01491,-0.07211,0.642,38.098,0.9229,0.0579,0.0192,0.8088,0.1467,0.0445,0.3333,0.3333,0.3333,0.9481,0.0352,0.0167,0.9667,0.0167,0.0167,0.3813,0.3204,0.2983,1.0292,1.003,0.963,1.0115,0.9999,0.9717,1.0,1.0,1.0,1.0049,1.0035,0.9965,1.0016,0.9989,0.9928,1.0001,1.0001,1.0,25.208,14.375,0.052,12.89,293.982,60.237,372.468
76,2026-05-14T17:36:54.283016+00:00,youtube,GND,20.707,22.01,22.01,0.5273,0.4727,26.383,34.51,0.5667,0.4333,0.2952,0.6,0,0.9481,0.0352,0.0167,0.23,0.1995,-0.02705,-0.12662,0,0.9667,0.0167,0.0167,0.295,0.1529,-0.00048,-0.00267,0,0.3813,0.3204,0.2983,0.119,0.1,-0.02813,-0.21934,0.643,35.153,0.9229,0.0579,0.0192,0.8088,0.1467,0.0445,0.3333,0.3333,0.3333,0.9511,0.0323,0.0167,0.9667,0.0167,0.0167,0.4337,0.3036,0.2627,1.0292,1.003,0.963,1.0115,0.9999,0.9717,1.0,1.0,1.0,1.0051,1.0035,0.9964,1.0016,0.9988,0.9926,1.0002,1.0001,1.0001,28.53,8.127,0.053,6.623,302.109,60.29,379.09
78,2026-05-14T17:37:06.295054+00:00,youtube,GND,24.441,29.278,29.278,0.54,0.46,29.938,41.771,0.5825,0.4175,0.2724,0.5998,0,0.9511,0.0323,0.0167,0.195,0.2075,-0.0305,-0.14401,0,0.9667,0.0167,0.0167,0.113,0.1595,-0.01874,-0.11106,0,0.4337,0.3036,0.2627,0.208,0.1,-0.01922,-0.14453,0.515,42.286,0.9301,0.0529,0.017,0.8129,0.1446,0.0425,0.3424,0.3254,0.3322,0.9539,0.0294,0.0167,0.9667,0.0167,0.0167,0.4796,0.2885,0.2319,1.0306,1.0036,0.9628,1.0113,1.0001,0.9713,1.0014,0.9995,0.9996,1.0052,1.0036,0.9964,1.0016,0.9988,0.9925,1.0003,1.0002,1.0001,32.139,11.832,0.0,10.147,313.942,61.949,390.897
79,2026-05-14T17:37:12.305531+00:00,youtube,GND,43.387,36.098,36.098,0.5508,0.4492,48.808,48.583,0.4988,0.5012,0.2621,0.5995,0,0.9539,0.0294,0.0167,0.4,0.2116,-0.00996,-0.04478,0,0.9667,0.0167,0.0167,0.54,0.1629,0.02402,0.1264,0,0.4796,0.2885,0.2319,0.259,0.1,-0.01411,-0.10404,1.2,49.782,0.9301,0.0529,0.017,0.8129,0.1446,0.0425,0.3424,0.3254,0.3322,0.9559,0.0274,0.0167,0.9667,0.0167,0.0167,0.5214,0.274,0.2046,1.0306,1.0036,0.9628,1.0113,1.0001,0.9713,1.0014,0.9995,0.9996,1.0053,1.0037,0.9963,1.0016,0.9988,0.9923,1.0003,1.0003,1.0002,49.175,0.0,0.607,0.607,313.942,62.556,391.503
80,2026-05-14T17:37:18.314407+00:00,youtube,GND,25.902,31.178,31.178,0.55,0.45,31.253,43.651,0.5828,0.4172,0.2524,0.5991,0,0.9559,0.0274,0.0167,0.205,0.2158,-0.02947,-0.13884,0,0.9667,0.0167,0.0167,0.108,0.1665,-0.01921,-0.114,0,0.5214,0.274,0.2046,0.198,0.1,-0.02023,-0.15279,0.511,44.162,0.9301,0.0529,0.017,0.8129,0.1446,0.0425,0.3424,0.3254,0.3322,0.9583,0.025,0.0167,0.9667,0.0167,0.0167,0.5674,0.2554,0.1772,1.0306,1.0036,0.9628,1.0113,1.0001,0.9713,1.0014,0.9995,0.9996,1.0054,1.0037,0.9962,1.0016,0.9988,0.9921,1.0004,1.0004,1.0002,33.518,12.398,0.0,10.644,326.34,62.556,402.148
83,2026-05-14T17:37:36.342634+00:00,youtube,GND,16.775,29.306,29.306,0.6688,0.3312,21.957,41.723,0.6552,0.3448,0.2281,0.5973,0,0.9583,0.025,0.0167,0.248,0.2284,-0.02518,-0.1174,0,0.9667,0.0167,0.0167,0.56,0.1775,0.02599,0.13606,0,0.5674,0.2554,0.1772,0.182,0.1,-0.0218,-0.16564,0.99,42.713,0.9357,0.0476,0.0167,0.8243,0.1378,0.0379,0.355,0.3059,0.3391,0.9604,0.0229,0.0167,0.9667,0.0167,0.0167,0.6132,0.2352,0.1516,1.0316,1.0047,0.9622,1.0114,1.0004,0.9704,1.0041,0.9996,1.0027,1.0056,1.0038,0.9961,1.0016,0.9987,0.992,1.0004,1.0005,1.0003,24.33,19.765,0.394,18.383,346.105,65.974,423.555
84,2026-05-14T17:37:42.349297+00:00,youtube,GND,30.573,29.043,29.043,0.6993,0.3007,35.711,41.435,0.5371,0.4629,0.2216,0.5965,1,0.9604,0.0229,0.0167,0.598,0.3286,0.00978,0.02962,0,0.9667,0.0167,0.0167,0.315,0.1812,0.00152,0.0085,0,0.6132,0.2352,0.1516,0.103,0.1,-0.02969,-0.23309,1.016,42.451,0.9357,0.0476,0.0167,0.8243,0.1378,0.0379,0.355,0.3059,0.3391,0.9625,0.0209,0.0167,0.9667,0.0167,0.0167,0.6633,0.2106,0.1261,1.0316,1.0047,0.9622,1.0114,1.0004,0.9704,1.0041,0.9996,1.0027,1.0057,1.0037,0.996,1.0016,0.9987,0.9918,1.0005,1.0005,1.0003,38.12,5.724,0.419,4.331,351.829,66.393,427.886
87,2026-05-14T17:38:00.375645+00:00,youtube,GND,29.212,26.08,26.08,0.7566,0.2434,34.257,38.377,0.5284,0.4716,0.2071,0.5934,0,0.9625,0.0209,0.0167,0.121,0.2444,-0.03794,-0.18271,0,0.9667,0.0167,0.0167,0.232,0.1925,-0.00679,-0.03885,0,0.6633,0.2106,0.1261,0.248,0.1,-0.01522,-0.11273,0.6,38.978,0.9401,0.0432,0.0167,0.8368,0.1298,0.0334,0.3717,0.2889,0.3395,0.9645,0.0188,0.0167,0.9667,0.0167,0.0167,0.6992,0.1933,0.1075,1.0323,1.0056,0.9614,1.0118,1.0007,0.9695,1.0069,0.9987,1.0033,1.0059,1.0038,0.9959,1.0016,0.9987,0.9916,1.0006,1.0006,1.0003,36.759,4.12,0.0,2.219,355.949,69.116,432.828
88,2026-05-14T17:38:06.377207+00:00,youtube,GND,28.065,24.819,24.819,0.7581,0.2419,33.09,37.078,0.5284,0.4716,0.204,0.5921,0,0.9645,0.0188,0.0167,0.308,0.2482,-0.01922,-0.08837,0,0.9667,0.0167,0.0167,0.332,0.1962,0.00322,0.01789,0,0.6992,0.1933,0.1075,0.209,0.1,-0.01907,-0.14337,0.849,37.928,0.9401,0.0432,0.0167,0.8368,0.1298,0.0334,0.3717,0.2889,0.3395,0.966,0.0173,0.0167,0.9667,0.0167,0.0167,0.735,0.1747,0.0903,1.0323,1.0056,0.9614,1.0118,1.0007,0.9695,1.0069,0.9987,1.0033,1.006,1.0039,0.9958,1.0016,0.9986,0.9915,1.0007,1.0007,1.0004,35.615,3.988,0.248,2.313,359.938,69.364,435.141
89,2026-05-14T17:38:12.380210+00:00,youtube,GND,35.788,29.345,29.345,0.7598,0.2402,40.799,41.564,0.5046,0.4954,0.2018,0.5908,0,0.966,0.0173,0.0167,0.189,0.2518,-0.03113,-0.14736,0,0.9667,0.0167,0.0167,0.307,0.1999,0.00071,0.00397,0,0.735,0.1747,0.0903,0.056,0.1,-0.03442,-0.27596,0.552,42.115,0.9401,0.0432,0.0167,0.8368,0.1298,0.0334,0.3717,0.2889,0.3395,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7778,0.1501,0.072,1.0323,1.0056,0.9614,1.0118,1.0007,0.9695,1.0069,0.9987,1.0033,1.0062,1.0039,0.9958,1.0016,0.9986,0.9913,1.0008,1.0008,1.0004,42.166,0.765,0.0,0.0,360.702,69.364,435.141
91,2026-05-14T17:38:24.399460+00:00,mixed,GND,36.604,28.972,28.972,0.5159,0.4841,41.604,41.101,0.497,0.503,0.2,0.5878,0,0.9667,0.0167,0.0167,0.399,0.2814,-0.01007,-0.04536,0,0.9667,0.0167,0.0167,0.271,0.2249,-0.00287,-0.01623,0,0.3333,0.3333,0.3333,0.047,0.0971,-0.03526,-0.34308,0.718,41.819,0.9415,0.0419,0.0167,0.8431,0.1257,0.0313,0.3357,0.3275,0.3367,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.42,0.3027,0.2773,1.0322,1.0058,0.9605,1.0119,1.0006,0.9686,1.0006,0.9987,1.0009,1.0062,1.004,0.9956,1.0016,0.9986,0.9911,1.0001,1.0001,1.0,41.689,0.0,0.13,0.13,360.702,70.287,436.064
93,2026-05-14T17:38:36.419299+00:00,mixed,GND,39.977,25.557,25.557,0.5146,0.4854,44.988,37.586,0.4552,0.5448,0.2018,0.5843,0,0.9667,0.0167,0.0167,0.402,0.2874,-0.00975,-0.04387,0,0.9667,0.0167,0.0167,0.069,0.2318,-0.02314,-0.13902,0,0.42,0.3027,0.2773,0.063,0.0971,-0.03371,-0.32525,0.534,38.12,0.943,0.0404,0.0167,0.8507,0.12,0.0293,0.3379,0.3215,0.3407,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.5089,0.267,0.2241,1.0322,1.0059,0.9594,1.0121,0.9999,0.9677,1.0012,0.9973,1.0021,1.0063,1.004,0.9955,1.0017,0.9986,0.9909,1.0002,1.0002,1.0,38.175,0.0,0.0,0.0,360.702,71.63,437.408
94,2026-05-14T17:38:42.428563+00:00,mixed,GND,22.858,30.557,30.557,0.5081,0.4919,27.883,42.531,0.604,0.396,0.204,0.5824,0,0.9667,0.0167,0.0167,0.199,0.2901,-0.03011,-0.14225,0,0.9667,0.0167,0.0167,0.328,0.235,0.00283,0.01574,0,0.5089,0.267,0.2241,0.173,0.0971,-0.02273,-0.20737,0.7,43.231,0.943,0.0404,0.0167,0.8507,0.12,0.0293,0.3379,0.3215,0.3407,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.5814,0.2366,0.182,1.0322,1.0059,0.9594,1.0121,0.9999,0.9677,1.0012,0.9973,1.0021,1.0064,1.0041,0.9954,1.0017,0.9985,0.9907,1.0003,1.0002,1.0001,31.138,14.648,0.11,12.092,375.35,71.74,449.5
100,2026-05-14T17:39:18.482208+00:00,mixed,GND,36.814,29.842,29.842,0.6811,0.3189,42.046,41.445,0.4964,0.5036,0.2354,0.5691,0,0.9667,0.0167,0.0167,0.334,0.3011,-0.01664,-0.07612,0,0.9667,0.0167,0.0167,0.152,0.2514,-0.01484,-0.0869,0,0.5814,0.2366,0.182,0.113,0.0971,-0.02867,-0.26946,0.598,42.043,0.9559,0.0274,0.0167,0.8805,0.0989,0.0205,0.3548,0.2954,0.3497,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.6575,0.2009,0.1416,1.036,1.0054,0.953,1.0131,0.9992,0.9627,1.0041,0.989,1.0024,1.0065,1.0042,0.9952,1.0017,0.9985,0.9905,1.0004,1.0003,1.0001,42.039,0.0,0.004,0.004,375.35,79.047,456.807
105,2026-05-14T17:39:48.520229+00:00,browsing,GND,29.582,26.559,26.559,0.445,0.555,35.164,37.803,0.5181,0.4819,0.2835,0.5553,0,0.9667,0.0167,0.0167,0.334,0.3254,-0.01662,-0.07602,0,0.9667,0.0167,0.0167,0.191,0.2778,-0.01092,-0.06319,0,0.9667,0.0167,0.0167,0.112,0.1029,-0.02883,-0.29122,0.636,38.439,0.9643,0.019,0.0167,0.9022,0.0811,0.0167,0.4288,0.2498,0.3214,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0401,1.0048,0.9472,1.0146,0.9983,0.9583,1.0108,0.9871,1.0012,1.0066,1.0042,0.995,1.0018,0.9985,0.9903,1.0017,1.0015,0.9999,37.759,2.638,0.042,0.68,377.989,85.997,464.396
107,2026-05-14T17:40:00.532512+00:00,browsing,GND,31.297,29.024,29.024,0.4583,0.5417,37.074,40.114,0.5197,0.4803,0.3075,0.5491,0,0.9667,0.0167,0.0167,0.23,0.3239,-0.02696,-0.1264,0,0.9667,0.0167,0.0167,0.338,0.2797,0.00383,0.02128,2,0.9667,0.0167,0.0167,0.624,0.2755,0.02238,0.07053,1.193,41.306,0.9664,0.017,0.0167,0.9071,0.0762,0.0167,0.4373,0.2431,0.3196,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0414,1.0043,0.9449,1.0151,0.9979,0.9568,1.0118,0.9858,1.0013,1.0067,1.0043,0.9948,1.0017,0.9984,0.9901,1.0018,1.0015,0.9997,39.613,3.04,0.598,1.693,381.029,87.733,467.227
