ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
21,2026-05-14T17:31:23.827061+00:00,browsing,ISL,11.363,22.075,11.363,0.5,0.5,32.03,31.194,0.4934,0.5066,0.8065,0.4517,2,0.3333,0.3333,0.3333,3.297,0.665,0.17973,0.2387,0,0.3333,0.3333,0.3333,0.387,0.3467,-0.06132,-0.18098,1,0.3333,0.3333,0.3333,2.594,0.6667,0.05944,0.07718,6.279,38.309,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,31.786,0.836,3.683,6.523,84.206,17.332,102.933
22,2026-05-14T17:31:29.828023+00:00,browsing,ISL,20.537,25.894,20.537,0.5,0.5,42.109,35.093,0.4546,0.5454,0.8146,0.4564,2,0.3333,0.3333,0.3333,3.602,0.6708,0.2102,0.27406,2,0.3333,0.3333,0.3333,2.646,0.6464,0.16461,0.24028,0,0.3333,0.3333,0.3333,1.004,0.5,-0.09964,-0.19767,7.252,49.361,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.684,7.016,4.686,13.677,91.223,22.017,116.61
23,2026-05-14T17:31:35.835409+00:00,browsing,ISL,16.893,29.019,16.893,0.5,0.5,39.353,38.298,0.4932,0.5068,0.8219,0.4612,1,0.3333,0.3333,0.3333,0.747,0.4806,-0.07534,-0.15229,0,0.3333,0.3333,0.3333,0.921,0.3363,-0.00789,-0.02153,2,0.3333,0.3333,0.3333,3.816,0.5667,0.1816,0.25342,5.484,44.837,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,38.888,1.055,2.943,5.948,92.277,24.96,122.558
24,2026-05-14T17:31:41.847887+00:00,browsing,GND,13.759,28.644,28.644,0.5,0.5,37.07,38.005,0.5062,0.4938,0.8284,0.4658,0,0.3333,0.3333,0.3333,0.334,0.3103,-0.01661,-0.07547,0,0.3333,0.3333,0.3333,0.163,0.259,-0.01368,-0.0797,1,0.3333,0.3333,0.3333,0.103,0.1821,-0.02973,-0.15885,0.6,38.604,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,38.594,0.934,0.01,0.01,93.211,24.97,122.569
25,2026-05-14T17:31:47.863024+00:00,browsing,GND,32.203,31.612,31.612,0.5,0.5,56.313,41.054,0.4216,0.5784,0.8341,0.4704,2,0.3333,0.3333,0.3333,0.767,0.4855,0.02672,0.05681,1,0.3333,0.3333,0.3333,0.196,0.2589,-0.01038,-0.037,1,0.3333,0.3333,0.3333,0.751,0.1821,0.03513,0.16008,1.715,42.769,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,41.643,0.0,1.126,1.126,93.211,26.096,123.695
26,2026-05-14T17:31:53.870357+00:00,browsing,ISL,35.132,21.518,35.132,0.5,0.5,59.965,31.042,0.3411,0.6589,0.8389,0.475,1,0.3333,0.3333,0.3333,1.535,0.4887,0.00352,0.00657,2,0.3333,0.3333,0.3333,3.218,0.6622,0.22179,0.31186,2,0.3333,0.3333,0.3333,4.154,0.5667,0.21539,0.29422,8.907,68.872,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,31.63,28.923,6.414,37.242,122.134,32.51,160.937
27,2026-05-14T17:31:59.878615+00:00,browsing,GND,41.98,40.824,40.824,0.5,0.5,67.441,50.43,0.4278,0.5722,0.8429,0.4795,0,0.3333,0.3333,0.3333,0.354,0.301,-0.01464,-0.06618,0,0.3333,0.3333,0.3333,0.141,0.2496,-0.01591,-0.09333,1,0.3333,0.3333,0.3333,0.182,0.1821,-0.02182,-0.11407,0.676,51.107,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,51.017,0.0,0.09,0.09,122.134,32.6,161.026
28,2026-05-14T17:32:05.888467+00:00,browsing,GND,22.893,31.168,31.168,0.5,0.5,48.867,40.857,0.4554,0.5446,0.846,0.484,2,0.3333,0.3333,0.3333,0.908,0.4895,0.04079,0.08547,1,0.3333,0.3333,0.3333,0.235,0.2613,-0.00651,-0.02303,1,0.3333,0.3333,0.3333,0.162,0.1821,-0.02385,-0.12537,1.304,42.162,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,41.443,0.0,0.719,0.719,122.134,33.319,161.745
29,2026-05-14T17:32:11.891063+00:00,browsing,ISL,17.393,25.353,17.393,0.5,0.5,43.747,35.125,0.4453,0.5547,0.8482,0.4883,0,0.3333,0.3333,0.3333,0.266,0.3441,-0.12343,-0.39155,2,0.3333,0.3333,0.3333,2.06,0.6704,0.10604,0.16124,0,0.3333,0.3333,0.3333,0.947,0.5,-0.10528,-0.21011,3.273,47.02,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.709,8.622,0.786,11.311,130.756,34.104,173.056
30,2026-05-14T17:32:17.903768+00:00,gaming,ISL,22.386,34.795,22.386,0.5,0.5,48.974,44.65,0.4769,0.5231,0.8496,0.4927,1,0.3333,0.3333,0.3333,0.43,0.2464,-0.10696,-0.22383,0,0.3333,0.3333,0.3333,0.16,0.1738,-0.08397,-0.25711,1,0.3333,0.3333,0.3333,2.769,0.237,0.07686,0.12196,3.359,52.333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,45.146,4.323,2.103,7.187,135.079,36.207,180.243
