ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
21,2026-05-14T16:28:39.447620+00:00,gaming,ISL,37.611,34.099,37.611,0.5,0.5,58.279,43.218,0.4258,0.5742,0.8065,0.4517,2,0.3333,0.3333,0.3333,1.293,0.3317,0.05926,0.08516,1,0.3333,0.3333,0.3333,1.016,0.2067,0.05156,0.10281,2,0.3333,0.3333,0.3333,1.401,0.4444,0.04011,0.03547,3.709,61.988,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,43.72,15.061,2.395,18.268,101.252,21.011,125.886
22,2026-05-14T16:28:45.477678+00:00,gaming,GND,12.399,21.71,21.71,0.5,0.5,33.971,30.909,0.4764,0.5236,0.8146,0.4564,2,0.3333,0.3333,0.3333,0.308,0.2511,0.00576,0.01251,1,0.3333,0.3333,0.3333,0.591,0.1147,0.04406,0.14342,1,0.3333,0.3333,0.3333,0.078,0.0571,-0.01217,-0.08901,0.977,31.885,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,31.41,0.0,0.475,0.475,101.252,21.486,126.362
23,2026-05-14T16:28:51.466241+00:00,gaming,GND,19.597,25.224,25.224,0.5,0.5,42.056,34.503,0.4507,0.5493,0.8219,0.4612,2,0.3333,0.3333,0.3333,0.428,0.2533,0.01779,0.03818,0,0.3333,0.3333,0.3333,0.56,0.1725,0.04103,0.20683,1,0.3333,0.3333,0.3333,0.144,0.0571,-0.00556,-0.03973,1.133,35.635,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.003,0.0,0.632,0.632,101.252,22.118,126.993
24,2026-05-14T16:28:57.480184+00:00,gaming,ISL,30.364,29.492,30.364,0.5,0.5,53.676,38.852,0.4199,0.5801,0.8284,0.4658,1,0.3333,0.3333,0.3333,0.952,0.2155,0.02524,0.04624,2,0.3333,0.3333,0.3333,0.668,0.3519,0.01685,0.02742,1,0.3333,0.3333,0.3333,1.746,0.237,0.07455,0.1185,3.366,57.043,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,39.352,14.824,2.096,17.69,116.076,24.213,144.684
25,2026-05-14T16:29:03.478648+00:00,gaming,ISL,17.358,25.254,17.358,0.5,0.5,41.467,34.696,0.4555,0.5445,0.8341,0.4704,1,0.3333,0.3333,0.3333,0.672,0.2183,-0.00281,-0.00528,0,0.3333,0.3333,0.3333,0.177,0.1482,-0.03227,-0.09115,2,0.3333,0.3333,0.3333,1.569,0.4444,0.0569,0.04994,2.418,43.886,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.195,6.772,1.157,8.69,122.848,25.37,153.374
26,2026-05-14T16:29:09.483009+00:00,gaming,GND,30.882,21.874,21.874,0.5,0.5,55.715,31.398,0.3604,0.6396,0.8389,0.475,1,0.3333,0.3333,0.3333,0.387,0.1309,0.01373,0.04118,0,0.3333,0.3333,0.3333,0.271,0.1636,0.01213,0.06574,2,0.3333,0.3333,0.3333,0.957,0.1469,0.07572,0.18741,1.616,33.014,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,31.897,0.0,1.117,1.117,122.848,26.487,154.492
27,2026-05-14T16:29:15.496697+00:00,gaming,ISL,27.317,37.254,27.317,0.5,0.5,52.778,46.86,0.4703,0.5297,0.8429,0.4795,0,0.3333,0.3333,0.3333,0.519,0.1633,-0.01812,-0.04873,1,0.3333,0.3333,0.3333,0.245,0.2492,-0.02548,-0.055,0,0.3333,0.3333,0.3333,0.145,0.1111,-0.08553,-0.36806,0.909,53.687,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,47.358,5.918,0.0,6.329,128.766,26.487,160.82
28,2026-05-14T16:29:21.501675+00:00,gaming,GND,24.514,29.734,29.734,0.5,0.5,50.488,39.423,0.4385,0.5615,0.846,0.484,1,0.3333,0.3333,0.3333,0.275,0.1317,0.00254,0.00774,1,0.3333,0.3333,0.3333,0.455,0.1184,0.03054,0.10155,2,0.3333,0.3333,0.3333,0.485,0.1469,0.02853,0.0748,1.216,40.639,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,39.921,0.0,0.719,0.719,128.766,27.206,161.539
29,2026-05-14T16:29:27.511790+00:00,gaming,ISL,31.177,29.385,31.177,0.5,0.5,57.531,39.158,0.405,0.595,0.8482,0.4883,1,0.3333,0.3333,0.3333,0.865,0.2391,0.01652,0.0305,0,0.3333,0.3333,0.3333,0.206,0.1652,-0.02936,-0.08258,1,0.3333,0.3333,0.3333,0.263,0.237,-0.07366,-0.13274,1.335,58.866,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,39.654,18.374,0.083,19.212,147.139,27.289,180.751
30,2026-05-14T16:29:33.522377+00:00,instagram,ISL,15.053,24.876,15.053,0.5,0.5,41.64,34.732,0.4548,0.5452,0.8496,0.4927,1,0.3333,0.3333,0.3333,1.22,0.5664,0.05203,0.09308,0,0.3333,0.3333,0.3333,0.419,0.3961,-0.00809,-0.02208,2,0.0,0.0,1.0,2.565,0.6667,0.1565,0.21087,4.204,45.845,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,35.403,6.909,0.085,10.441,154.048,27.374,191.193
