ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
21,2026-05-14T16:58:39.860777+00:00,gaming,GND,18.069,25.485,25.485,0.5,0.5,38.736,34.604,0.4718,0.5282,0.8065,0.4517,0,0.3333,0.3333,0.3333,0.523,0.2034,-0.09771,-0.55769,0,0.3333,0.3333,0.3333,0.107,0.1777,-0.08935,-0.69383,1,0.3333,0.3333,0.3333,0.178,0.0571,-0.13216,-2.59207,0.808,35.412,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.106,0.0,0.306,0.306,70.481,15.959,87.971
22,2026-05-14T16:58:45.878023+00:00,gaming,GND,14.065,21.685,21.685,0.5,0.5,35.638,30.884,0.4643,0.5357,0.8146,0.4564,2,0.3333,0.3333,0.3333,0.355,0.2511,-0.1145,-0.28831,1,0.3333,0.3333,0.3333,0.195,0.1147,-0.08047,-0.33081,2,0.3333,0.3333,0.3333,0.325,0.1469,-0.11746,-0.38529,0.876,31.76,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,31.386,0.0,0.374,0.374,70.481,16.334,88.345
23,2026-05-14T16:58:51.877424+00:00,gaming,ISL,11.076,21.461,11.076,0.5,0.5,33.536,30.74,0.4783,0.5217,0.8219,0.4612,2,0.3333,0.3333,0.3333,1.124,0.3433,-0.28765,-0.56471,0,0.3333,0.3333,0.3333,0.159,0.1511,-0.28415,-1.45758,0,0.3333,0.3333,0.3333,0.465,0.1111,-0.55353,-6.90776,1.747,35.283,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,31.241,2.795,0.464,4.041,73.276,16.798,92.387
24,2026-05-14T16:58:57.883987+00:00,gaming,ISL,14.015,25.885,14.015,0.5,0.5,37.327,35.246,0.4857,0.5143,0.8284,0.4658,2,0.3333,0.3333,0.3333,1.331,0.349,-0.26693,-0.51149,1,0.3333,0.3333,0.3333,0.193,0.2255,-0.28073,-0.89048,0,0.3333,0.3333,0.3333,0.149,0.1111,-0.58506,-6.90776,1.673,39.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.746,2.082,0.402,3.254,75.358,17.2,95.641
25,2026-05-14T16:59:03.889419+00:00,gaming,GND,19.434,28.105,28.105,0.5,0.5,43.544,37.547,0.463,0.537,0.8341,0.4704,1,0.3333,0.3333,0.3333,0.403,0.1307,-0.10967,-0.40927,1,0.3333,0.3333,0.3333,0.427,0.116,-0.0573,-0.22385,1,0.3333,0.3333,0.3333,0.242,0.0571,-0.12581,-2.12559,1.072,38.619,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,38.047,0.0,0.573,0.573,75.358,17.772,96.214
26,2026-05-14T16:59:09.895616+00:00,gaming,ISL,32.073,25.323,32.073,0.5,0.5,56.907,34.847,0.3798,0.6202,0.8389,0.475,2,0.3333,0.3333,0.3333,1.836,0.3599,-0.21642,-0.3925,2,0.3333,0.3333,0.3333,0.688,0.3592,-0.23119,-0.4804,2,0.3333,0.3333,0.3333,1.515,0.4444,-0.44847,-0.51689,4.039,60.946,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.345,22.06,2.784,25.6,97.418,20.557,121.814
27,2026-05-14T16:59:15.904277+00:00,gaming,ISL,38.386,35.039,38.386,0.5,0.5,63.847,44.645,0.4115,0.5885,0.8429,0.4795,0,0.3333,0.3333,0.3333,0.446,0.1633,-0.35535,-2.70005,1,0.3333,0.3333,0.3333,0.22,0.2492,-0.27804,-0.8768,1,0.3333,0.3333,0.3333,1.855,0.237,-0.41448,-1.20209,2.521,66.369,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,45.143,19.202,1.27,21.225,116.62,21.827,143.04
28,2026-05-14T16:59:21.911642+00:00,gaming,ISL,16.406,29.23,16.406,0.5,0.5,42.38,38.919,0.4787,0.5213,0.846,0.484,1,0.3333,0.3333,0.3333,0.277,0.2325,-0.37233,-1.19775,2,0.3333,0.3333,0.3333,1.901,0.365,-0.10988,-0.20004,2,0.3333,0.3333,0.3333,3.473,0.4444,-0.25269,-0.25802,5.651,48.031,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,39.417,3.46,4.401,8.614,120.08,26.228,151.654
29,2026-05-14T16:59:27.918574+00:00,gaming,GND,19.448,29.181,29.181,0.5,0.5,45.802,38.953,0.4596,0.5404,0.8482,0.4883,0,0.3333,0.3333,0.3333,0.343,0.1796,-0.11568,-0.70542,1,0.3333,0.3333,0.3333,0.807,0.1195,-0.01927,-0.06982,2,0.3333,0.3333,0.3333,0.137,0.1469,-0.13634,-0.46386,1.287,40.241,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,39.45,0.0,0.791,0.791,120.08,27.019,152.444
30,2026-05-14T16:59:33.918977+00:00,mixed,GND,28.483,25.446,25.446,0.5,0.5,55.071,35.302,0.3906,0.6094,0.8496,0.4927,1,0.3333,0.3333,0.3333,0.403,0.2637,-0.10973,-0.40956,0,0.3333,0.3333,0.3333,0.111,0.2214,-0.08895,-0.68937,2,0.3333,0.3333,0.3333,0.227,0.2449,-0.12735,-0.53786,0.74,36.041,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.886,0.0,0.155,0.155,120.08,27.174,152.599
