timestamp,seq,msg_id,prop_delay_ms,isl_ms
2026-05-07T08:48:43.000140+00:00,98,0x01,13.548,13.548
2026-05-07T08:48:43.325642+00:00,101,0x01,13.548,13.548
2026-05-07T08:48:44.949027+00:00,156,0x01,13.586,13.586
2026-05-07T08:48:45.281863+00:00,160,0x01,13.586,13.586
2026-05-07T08:48:45.931866+00:00,165,0x01,13.616,13.616
2026-05-07T08:48:46.264749+00:00,169,0x01,13.616,13.616
2026-05-07T08:48:46.909057+00:00,174,0x01,13.616,13.616
2026-05-07T08:48:47.804040+00:00,178,0x01,13.639,13.639
2026-05-07T08:48:48.136632+00:00,180,0x01,13.639,13.639
2026-05-07T08:48:48.798277+00:00,187,0x01,13.639,13.639
2026-05-07T08:48:49.450391+00:00,192,0x01,13.649,13.649
2026-05-07T08:48:49.788126+00:00,195,0x01,13.649,13.649
2026-05-07T08:48:51.427989+00:00,255,0x01,13.685,13.685
2026-05-07T08:48:51.762755+00:00,3,0x01,13.685,13.685
2026-05-07T08:48:52.096860+00:00,6,0x01,13.685,13.685
2026-05-07T08:48:52.752661+00:00,11,0x01,13.685,13.685
2026-05-07T08:48:53.085421+00:00,14,0x01,13.685,13.685
2026-05-07T08:48:54.020496+00:00,22,0x01,13.727,13.727
2026-05-07T08:48:54.927986+00:00,28,0x01,13.727,13.727
2026-05-07T08:48:55.891983+00:00,36,0x01,13.757,13.757
2026-05-07T08:48:56.217099+00:00,40,0x01,13.757,13.757
2026-05-07T08:48:56.548494+00:00,42,0x01,13.757,13.757
2026-05-07T08:48:56.879809+00:00,45,0x01,13.757,13.757
2026-05-07T08:49:08.203383+00:00,1,0x01,13.927,13.927
2026-05-07T08:49:08.844300+00:00,6,0x01,13.927,13.927
2026-05-07T08:49:09.816728+00:00,16,0x01,13.939,13.939
2026-05-07T08:49:10.142050+00:00,18,0x01,13.939,13.939
2026-05-07T08:49:10.475199+00:00,21,0x01,13.939,13.939
2026-05-07T08:49:11.335825+00:00,22,0x01,13.939,13.939
2026-05-07T08:49:11.980834+00:00,28,0x01,13.961,13.961
2026-05-07T08:49:12.312466+00:00,31,0x01,13.961,13.961
2026-05-07T08:49:13.277419+00:00,40,0x01,13.961,13.961
2026-05-07T08:49:13.888946+00:00,46,0x01,14.007,14.007
2026-05-07T08:49:15.510653+00:00,98,0x01,14.04,14.04
2026-05-07T08:49:15.844397+00:00,101,0x01,14.04,14.04
2026-05-07T08:49:16.491739+00:00,108,0x01,14.04,14.04
2026-05-07T08:49:16.853248+00:00,111,0x01,14.04,14.04
2026-05-07T08:49:17.178414+00:00,113,0x01,14.04,14.04
2026-05-07T08:49:17.481033+00:00,115,0x01,14.07,14.07
2026-05-07T08:49:18.392268+00:00,121,0x01,14.07,14.07
2026-05-07T08:49:19.045310+00:00,128,0x01,14.07,14.07
2026-05-07T08:49:20.648813+00:00,142,0x01,14.086,14.086
2026-05-07T08:49:21.950646+00:00,195,0x01,14.101,14.101
2026-05-07T08:49:22.901718+00:00,204,0x01,14.101,14.101
2026-05-07T08:49:23.231863+00:00,206,0x01,14.101,14.101
2026-05-07T08:49:23.878271+00:00,212,0x01,14.145,14.145
2026-05-07T08:49:24.747007+00:00,212,0x01,14.145,14.145
2026-05-07T08:49:25.081330+00:00,216,0x01,14.145,14.145
2026-05-07T08:49:25.418993+00:00,218,0x01,14.145,14.145
2026-05-07T08:49:25.751574+00:00,221,0x01,14.182,14.182
2026-05-07T08:49:26.079490+00:00,225,0x01,14.182,14.182
2026-05-07T08:49:26.412385+00:00,227,0x01,14.182,14.182
2026-05-07T08:49:26.745214+00:00,230,0x01,14.182,14.182
2026-05-07T08:49:27.368399+00:00,236,0x01,14.182,14.182
2026-05-07T08:49:38.611751+00:00,155,0x01,14.353,14.353
2026-05-07T08:49:38.940911+00:00,157,0x01,14.353,14.353
2026-05-07T08:49:39.923964+00:00,167,0x01,14.378,14.378
2026-05-07T08:49:40.256323+00:00,169,0x01,14.378,14.378
2026-05-07T08:49:40.561502+00:00,171,0x01,14.378,14.378
2026-05-07T08:49:41.552886+00:00,221,0x01,14.387,14.387
2026-05-07T08:49:42.211425+00:00,227,0x01,14.387,14.387
2026-05-07T08:49:42.548465+00:00,230,0x01,14.387,14.387
2026-05-07T08:49:42.879636+00:00,233,0x01,14.387,14.387
2026-05-07T08:49:43.209440+00:00,235,0x01,14.387,14.387
2026-05-07T08:49:43.861295+00:00,242,0x01,14.42,14.42
2026-05-07T08:49:44.157633+00:00,244,0x01,14.42,14.42
2026-05-07T08:49:44.734887+00:00,247,0x01,14.42,14.42
2026-05-07T08:49:45.693385+00:00,0,0x01,14.464,14.464
2026-05-07T08:49:46.032217+00:00,3,0x01,14.464,14.464
2026-05-07T08:49:46.361851+00:00,6,0x01,14.464,14.464
2026-05-07T08:49:46.693309+00:00,9,0x01,14.464,14.464
2026-05-07T08:49:47.018992+00:00,11,0x01,14.464,14.464
2026-05-07T08:50:08.232472+00:00,75,0x01,14.778,14.778
2026-05-07T08:50:08.560154+00:00,78,0x01,14.778,14.778
2026-05-07T08:50:08.888861+00:00,80,0x01,14.778,14.778
2026-05-07T08:50:09.538635+00:00,87,0x01,14.807,14.807
2026-05-07T08:50:09.876612+00:00,89,0x01,14.807,14.807
2026-05-07T08:50:11.493159+00:00,155,0x01,14.807,14.807
2026-05-07T08:50:13.391482+00:00,171,0x01,14.825,14.825
2026-05-07T08:50:13.721741+00:00,174,0x01,14.838,14.838
2026-05-07T08:50:14.018181+00:00,177,0x01,14.838,14.838
2026-05-07T08:50:14.920496+00:00,176,0x01,14.838,14.838
2026-05-07T08:50:15.571675+00:00,181,0x01,14.88,14.88
2026-05-07T08:50:16.220989+00:00,188,0x01,14.88,14.88
2026-05-07T08:50:16.545875+00:00,190,0x01,14.88,14.88
2026-05-07T08:50:18.147620+00:00,244,0x01,14.919,14.919
2026-05-07T08:50:18.480865+00:00,247,0x01,14.919,14.919
2026-05-07T08:50:19.127667+00:00,252,0x01,14.919,14.919
2026-05-07T08:50:19.776539+00:00,2,0x01,14.949,14.949
2026-05-07T08:50:20.102972+00:00,6,0x01,14.949,14.949
2026-05-07T08:50:20.436909+00:00,9,0x01,14.949,14.949
2026-05-07T08:50:20.737538+00:00,11,0x01,14.949,14.949
2026-05-07T08:50:21.625645+00:00,16,0x01,14.971,14.971
2026-05-07T08:50:21.950625+00:00,18,0x01,14.971,14.971
2026-05-07T08:50:22.274819+00:00,21,0x01,14.971,14.971
2026-05-07T08:50:22.910453+00:00,28,0x01,14.971,14.971
2026-05-07T08:50:23.236948+00:00,31,0x01,14.971,14.971
2026-05-07T08:50:23.860202+00:00,36,0x01,14.98,14.98
2026-05-07T08:50:24.846359+00:00,81,0x01,14.98,14.98
2026-05-07T08:50:25.175093+00:00,85,0x01,14.98,14.98
2026-05-07T08:50:25.521612+00:00,87,0x01,14.98,14.98
2026-05-07T08:50:25.855847+00:00,89,0x01,15.017,15.017
2026-05-07T08:50:27.120528+00:00,101,0x01,15.017,15.017
2026-05-07T08:50:48.141577+00:00,181,0x01,15.339,15.339
2026-05-07T08:50:48.471667+00:00,185,0x01,15.339,15.339
2026-05-07T08:50:48.826922+00:00,187,0x01,15.339,15.339
2026-05-07T08:50:49.780567+00:00,196,0x01,15.373,15.373
2026-05-07T08:50:50.422303+00:00,202,0x01,15.373,15.373
2026-05-07T08:50:50.719069+00:00,205,0x01,15.373,15.373
2026-05-07T08:50:51.300566+00:00,205,0x01,15.373,15.373
2026-05-07T08:50:51.632024+00:00,209,0x01,15.402,15.402
2026-05-07T08:50:51.967547+00:00,211,0x01,15.402,15.402
2026-05-07T08:50:52.312929+00:00,214,0x01,15.402,15.402
2026-05-07T08:50:52.646222+00:00,216,0x01,15.402,15.402
2026-05-07T08:50:53.292288+00:00,222,0x01,15.402,15.402
2026-05-07T08:50:53.624774+00:00,225,0x01,15.417,15.417
2026-05-07T08:50:53.932140+00:00,229,0x01,15.417,15.417
2026-05-07T08:50:55.560646+00:00,32,0x01,15.417,15.417
2026-05-07T08:50:55.926702+00:00,35,0x01,15.432,15.432
2026-05-07T08:50:56.570207+00:00,42,0x01,15.432,15.432
2026-05-07T08:50:59.119262+00:00,98,0x01,15.477,15.477
2026-05-07T08:50:59.449280+00:00,101,0x01,15.477,15.477
2026-05-07T08:51:00.109190+00:00,108,0x01,15.514,15.514
2026-05-07T08:51:00.437577+00:00,111,0x01,15.514,15.514
2026-05-07T08:51:00.764112+00:00,112,0x01,15.514,15.514
2026-05-07T08:51:01.057574+00:00,115,0x01,15.514,15.514
2026-05-07T08:51:01.636213+00:00,115,0x01,15.544,15.544
2026-05-07T08:51:02.271335+00:00,121,0x01,15.544,15.544
2026-05-07T08:51:02.609021+00:00,125,0x01,15.544,15.544
2026-05-07T08:51:02.935108+00:00,128,0x01,15.544,15.544
2026-05-07T08:51:03.572905+00:00,133,0x01,15.544,15.544
2026-05-07T08:51:05.154540+00:00,183,0x01,15.563,15.563
2026-05-07T08:51:05.489808+00:00,187,0x01,15.563,15.563
2026-05-07T08:51:06.140507+00:00,192,0x01,15.573,15.573
2026-05-07T08:51:06.469098+00:00,195,0x01,15.573,15.573
2026-05-07T08:51:07.107793+00:00,202,0x01,15.573,15.573
2026-05-07T08:51:07.439052+00:00,205,0x01,15.573,15.573
2026-05-07T08:51:07.738807+00:00,207,0x01,15.614,15.614
2026-05-07T08:51:08.631691+00:00,211,0x01,15.614,15.614
2026-05-07T08:51:08.967044+00:00,214,0x01,15.614,15.614
2026-05-07T08:51:09.296682+00:00,216,0x01,15.614,15.614
2026-05-07T08:51:09.951849+00:00,222,0x01,15.656,15.656
2026-05-07T08:51:10.283023+00:00,226,0x01,15.656,15.656
2026-05-07T08:51:11.882463+00:00,23,0x01,15.685,15.685
2026-05-07T08:51:12.213215+00:00,26,0x01,15.685,15.685
2026-05-07T08:51:12.548087+00:00,28,0x01,15.685,15.685
2026-05-07T08:51:12.884936+00:00,32,0x01,15.685,15.685
2026-05-07T08:51:13.211738+00:00,35,0x01,15.685,15.685
2026-05-07T08:51:13.854273+00:00,40,0x01,15.709,15.709
2026-05-07T08:51:15.023899+00:00,45,0x01,15.709,15.709
2026-05-07T08:51:15.351566+00:00,48,0x01,15.709,15.709
2026-05-07T08:51:15.686915+00:00,51,0x01,15.717,15.717
2026-05-07T08:51:16.339671+00:00,57,0x01,15.717,15.717
2026-05-07T08:51:16.671002+00:00,60,0x01,15.717,15.717
2026-05-07T08:51:17.327364+00:00,66,0x01,15.717,15.717
2026-05-07T08:51:17.636841+00:00,69,0x01,15.751,15.751
2026-05-07T08:51:18.632774+00:00,121,0x01,15.751,15.751
2026-05-07T08:51:18.961944+00:00,125,0x01,15.751,15.751
2026-05-07T08:51:19.287327+00:00,128,0x01,15.751,15.751
2026-05-07T08:51:19.946599+00:00,133,0x01,15.796,15.796
2026-05-07T08:51:20.894438+00:00,143,0x01,15.796,15.796
2026-05-07T08:51:21.189192+00:00,145,0x01,15.796,15.796
2026-05-07T08:51:22.093341+00:00,147,0x01,15.827,15.827
2026-05-07T08:51:22.424071+00:00,150,0x01,15.827,15.827
2026-05-07T08:51:22.755340+00:00,153,0x01,15.827,15.827
2026-05-07T08:51:23.091685+00:00,155,0x01,15.827,15.827
2026-05-07T08:51:23.427300+00:00,159,0x01,15.827,15.827
2026-05-07T08:51:23.760878+00:00,160,0x01,15.853,15.853
2026-05-07T08:51:24.095297+00:00,163,0x01,15.853,15.853
2026-05-07T08:51:24.400903+00:00,167,0x01,15.853,15.853
2026-05-07T08:51:25.406996+00:00,221,0x01,15.853,15.853
2026-05-07T08:51:25.740942+00:00,223,0x01,15.862,15.862
2026-05-07T08:51:26.073836+00:00,226,0x01,15.862,15.862
2026-05-07T08:51:26.406389+00:00,230,0x01,15.862,15.862
2026-05-07T08:51:26.753742+00:00,233,0x01,15.862,15.862
2026-05-07T08:51:27.085441+00:00,235,0x01,15.862,15.862
2026-05-07T08:51:27.734381+00:00,240,0x01,15.888,15.888
2026-05-07T08:51:28.917960+00:00,252,0x01,15.888,15.888
2026-05-07T08:51:29.249960+00:00,255,0x01,15.888,15.888
2026-05-07T08:51:29.578868+00:00,1,0x01,15.888,15.888
2026-05-07T08:51:30.254856+00:00,6,0x01,15.935,15.935
2026-05-07T08:51:31.212571+00:00,16,0x01,15.935,15.935
2026-05-07T08:51:32.213591+00:00,69,0x01,15.968,15.968
2026-05-07T08:51:33.482959+00:00,80,0x01,15.968,15.968
2026-05-07T08:51:34.139898+00:00,87,0x01,15.997,15.997
2026-05-07T08:51:34.494039+00:00,89,0x01,15.997,15.997
2026-05-07T08:51:35.755969+00:00,94,0x01,16.008,16.008
2026-05-07T08:51:36.102584+00:00,97,0x01,16.008,16.008
2026-05-07T08:51:36.779905+00:00,102,0x01,16.008,16.008
2026-05-07T08:51:37.125345+00:00,106,0x01,16.008,16.008
2026-05-07T08:51:37.469245+00:00,109,0x01,16.008,16.008
2026-05-07T08:51:38.122386+00:00,115,0x01,16.026,16.026
2026-05-07T08:51:39.158528+00:00,183,0x01,16.026,16.026
2026-05-07T08:51:39.496639+00:00,187,0x01,16.026,16.026
2026-05-07T08:51:40.172877+00:00,192,0x01,16.073,16.073
2026-05-07T08:51:40.515259+00:00,195,0x01,16.073,16.073
2026-05-07T08:51:41.216354+00:00,202,0x01,16.073,16.073
2026-05-07T08:51:41.563836+00:00,205,0x01,16.073,16.073
2026-05-07T08:51:41.888618+00:00,207,0x01,16.109,16.109
2026-05-07T08:51:42.489154+00:00,222,0x01,16.109,16.109
2026-05-07T08:51:42.829766+00:00,226,0x01,16.109,16.109
2026-05-07T08:51:43.811030+00:00,235,0x01,16.139,16.139
2026-05-07T08:51:44.150118+00:00,236,0x01,16.139,16.139
2026-05-07T08:51:44.485231+00:00,240,0x01,16.139,16.139
2026-05-07T08:51:44.820260+00:00,242,0x01,16.139,16.139
2026-05-07T08:51:45.148194+00:00,245,0x01,16.139,16.139
2026-05-07T08:51:46.469102+00:00,51,0x01,16.155,16.155
2026-05-07T08:51:47.443884+00:00,60,0x01,16.155,16.155
2026-05-07T08:51:47.816064+00:00,62,0x01,16.167,16.167
2026-05-07T08:51:48.156189+00:00,66,0x01,16.167,16.167
2026-05-07T08:51:48.487903+00:00,68,0x01,16.167,16.167
2026-05-07T08:51:48.784285+00:00,71,0x01,16.167,16.167
2026-05-07T08:51:50.635876+00:00,89,0x01,16.21,16.21
2026-05-07T08:51:51.586916+00:00,98,0x01,16.21,16.21
2026-05-07T08:51:51.890281+00:00,101,0x01,16.25,16.25
2026-05-07T08:51:52.888717+00:00,147,0x01,16.25,16.25
2026-05-07T08:51:53.222439+00:00,150,0x01,16.25,16.25
2026-05-07T08:51:53.551043+00:00,153,0x01,16.25,16.25
2026-05-07T08:51:53.880340+00:00,156,0x01,16.28,16.28
2026-05-07T08:51:54.842115+00:00,165,0x01,16.28,16.28
2026-05-07T08:51:55.178607+00:00,167,0x01,16.28,16.28
2026-05-07T08:52:06.623372+00:00,120,0x01,16.446,16.446
2026-05-07T08:52:06.979751+00:00,123,0x01,16.446,16.446
2026-05-07T08:52:07.305552+00:00,126,0x01,16.446,16.446
2026-05-07T08:52:07.647576+00:00,128,0x01,16.446,16.446
2026-05-07T08:52:08.043966+00:00,132,0x01,16.453,16.453
2026-05-07T08:52:09.355390+00:00,143,0x01,16.453,16.453
2026-05-07T08:52:10.844267+00:00,218,0x01,16.483,16.483
2026-05-07T08:52:11.161343+00:00,221,0x01,16.483,16.483
2026-05-07T08:52:11.786453+00:00,226,0x01,16.53,16.53
2026-05-07T08:52:12.106216+00:00,230,0x01,16.53,16.53
2026-05-07T08:52:12.736702+00:00,235,0x01,16.53,16.53
2026-05-07T08:52:13.582374+00:00,240,0x01,16.53,16.53
2026-05-07T08:52:14.218106+00:00,247,0x01,16.562,16.562
2026-05-07T08:52:14.543796+00:00,250,0x01,16.562,16.562
2026-05-07T08:52:14.867825+00:00,252,0x01,16.562,16.562
2026-05-07T08:52:15.499579+00:00,3,0x01,16.562,16.562
2026-05-07T08:52:15.833226+00:00,6,0x01,16.59,16.59
2026-05-07T08:52:37.132609+00:00,35,0x01,16.874,16.874
2026-05-07T08:52:37.759693+00:00,40,0x01,16.892,16.892
2026-05-07T08:52:38.383371+00:00,46,0x01,16.892,16.892
2026-05-07T08:52:40.880245+00:00,96,0x01,16.901,16.901
2026-05-07T08:52:41.204346+00:00,98,0x01,16.901,16.901
2026-05-07T08:52:41.524297+00:00,101,0x01,16.901,16.901
2026-05-07T08:52:41.847584+00:00,105,0x01,16.942,16.942
2026-05-07T08:52:42.689732+00:00,98,0x01,16.942,16.942
2026-05-07T08:52:43.018369+00:00,101,0x01,16.942,16.942
2026-05-07T08:52:43.663114+00:00,108,0x01,16.942,16.942
2026-05-07T08:52:43.989014+00:00,111,0x01,16.984,16.984
2026-05-07T08:52:44.630896+00:00,116,0x01,16.984,16.984
2026-05-07T08:52:44.955188+00:00,120,0x01,16.984,16.984
2026-05-07T08:52:46.219057+00:00,167,0x01,17.015,17.015
2026-05-07T08:52:46.546368+00:00,170,0x01,17.015,17.015
2026-05-07T08:52:46.870658+00:00,174,0x01,17.015,17.015
2026-05-07T08:52:47.507037+00:00,180,0x01,17.015,17.015
2026-05-07T08:52:47.833691+00:00,182,0x01,17.037,17.037
2026-05-07T08:52:48.160635+00:00,185,0x01,17.037,17.037
2026-05-07T08:52:48.488985+00:00,188,0x01,17.037,17.037
2026-05-07T08:52:49.337332+00:00,187,0x01,17.037,17.037
2026-05-07T08:52:49.975189+00:00,193,0x01,17.044,17.044
2026-05-07T08:52:50.301714+00:00,196,0x01,17.044,17.044
2026-05-07T08:52:50.628801+00:00,200,0x01,17.044,17.044
2026-05-07T08:52:50.958586+00:00,202,0x01,17.044,17.044
2026-05-07T08:52:51.288409+00:00,204,0x01,17.044,17.044
2026-05-07T08:52:51.613139+00:00,207,0x01,17.044,17.044
2026-05-07T08:52:51.918516+00:00,211,0x01,17.078,17.078
2026-05-07T08:52:52.888030+00:00,3,0x01,17.078,17.078
2026-05-07T08:52:53.826740+00:00,11,0x01,17.124,17.124
2026-05-07T08:52:54.147142+00:00,14,0x01,17.124,17.124
2026-05-07T08:52:55.071263+00:00,22,0x01,17.124,17.124
2026-05-07T08:52:56.324630+00:00,58,0x01,17.155,17.155
2026-05-07T08:52:56.954627+00:00,63,0x01,17.155,17.155
2026-05-07T08:52:57.285635+00:00,66,0x01,17.155,17.155
2026-05-07T08:52:57.605440+00:00,68,0x01,17.155,17.155
2026-05-07T08:52:58.223594+00:00,75,0x01,17.181,17.181
2026-05-07T08:52:58.547788+00:00,78,0x01,17.181,17.181
2026-05-07T08:52:58.839433+00:00,80,0x01,17.181,17.181
2026-05-07T08:52:59.412203+00:00,74,0x01,17.181,17.181
2026-05-07T08:53:00.042656+00:00,80,0x01,17.189,17.189
2026-05-07T08:53:00.366647+00:00,83,0x01,17.189,17.189
2026-05-07T08:53:00.995577+00:00,89,0x01,17.189,17.189
2026-05-07T08:53:01.649122+00:00,94,0x01,17.189,17.189
2026-05-07T08:53:03.230613+00:00,143,0x01,17.215,17.215
2026-05-07T08:53:03.570104+00:00,145,0x01,17.215,17.215
2026-05-07T08:53:03.912243+00:00,147,0x01,17.263,17.263
2026-05-07T08:53:04.865164+00:00,156,0x01,17.263,17.263
2026-05-07T08:53:05.188951+00:00,160,0x01,17.263,17.263
2026-05-07T08:53:05.526689+00:00,162,0x01,17.263,17.263
2026-05-07T08:53:06.139369+00:00,167,0x01,17.296,17.296
2026-05-07T08:53:06.481159+00:00,169,0x01,17.296,17.296
2026-05-07T08:53:07.532083+00:00,178,0x01,17.296,17.296
2026-05-07T08:53:07.905328+00:00,182,0x01,17.324,17.324
2026-05-07T08:53:08.255769+00:00,183,0x01,17.324,17.324
2026-05-07T08:53:08.601455+00:00,187,0x01,17.324,17.324
2026-05-07T08:53:10.850495+00:00,14,0x01,17.335,17.335
2026-05-07T08:53:11.815638+00:00,22,0x01,17.352,17.352
2026-05-07T08:53:12.431423+00:00,28,0x01,17.352,17.352
2026-05-07T08:53:13.033047+00:00,22,0x01,17.352,17.352
2026-05-07T08:53:13.728271+00:00,28,0x01,17.352,17.352
2026-05-07T08:53:14.096403+00:00,31,0x01,17.4,17.4
2026-05-07T08:53:14.450338+00:00,35,0x01,17.4,17.4
2026-05-07T08:53:15.107608+00:00,40,0x01,17.4,17.4
2026-05-07T08:53:15.442250+00:00,43,0x01,17.4,17.4
2026-05-07T08:53:15.758448+00:00,45,0x01,17.437,17.437
2026-05-07T08:53:17.182559+00:00,120,0x01,17.437,17.437
2026-05-07T08:53:17.531308+00:00,122,0x01,17.437,17.437
2026-05-07T08:53:17.868999+00:00,126,0x01,17.466,17.466
2026-05-07T08:53:18.520247+00:00,132,0x01,17.466,17.466
2026-05-07T08:53:18.844272+00:00,135,0x01,17.466,17.466
2026-05-07T08:53:19.182674+00:00,138,0x01,17.466,17.466
2026-05-07T08:53:20.153791+00:00,147,0x01,17.481,17.481
2026-05-07T08:53:20.509581+00:00,149,0x01,17.481,17.481
2026-05-07T08:53:20.837431+00:00,153,0x01,17.481,17.481
2026-05-07T08:53:21.171777+00:00,155,0x01,17.481,17.481
2026-05-07T08:53:21.513737+00:00,158,0x01,17.481,17.481
2026-05-07T08:53:22.200310+00:00,165,0x01,17.492,17.492
2026-05-07T08:53:22.527115+00:00,167,0x01,17.492,17.492
2026-05-07T08:53:22.846958+00:00,170,0x01,17.492,17.492
2026-05-07T08:53:23.860606+00:00,240,0x01,17.537,17.537
2026-05-07T08:53:24.186860+00:00,242,0x01,17.537,17.537
2026-05-07T08:53:24.515461+00:00,245,0x01,17.537,17.537
2026-05-07T08:53:25.149899+00:00,252,0x01,17.537,17.537
2026-05-07T08:53:25.799403+00:00,1,0x01,17.577,17.577
2026-05-07T08:53:26.403333+00:00,7,0x01,17.577,17.577
2026-05-07T08:53:47.865936+00:00,16,0x01,17.888,17.888
2026-05-07T08:53:48.189481+00:00,18,0x01,17.888,17.888
2026-05-07T08:53:48.516719+00:00,21,0x01,17.888,17.888
2026-05-07T08:53:49.760034+00:00,66,0x01,17.888,17.888
2026-05-07T08:53:50.085709+00:00,69,0x01,17.915,17.915
2026-05-07T08:53:50.834463+00:00,75,0x01,17.915,17.915
2026-05-07T08:53:51.501210+00:00,80,0x01,17.915,17.915
2026-05-07T08:53:52.125670+00:00,87,0x01,17.923,17.923
2026-05-07T08:53:52.440309+00:00,90,0x01,17.923,17.923
2026-05-07T08:53:53.832274+00:00,146,0x01,17.945,17.945
2026-05-07T08:53:54.161773+00:00,150,0x01,17.945,17.945
2026-05-07T08:53:54.490516+00:00,153,0x01,17.945,17.945
2026-05-07T08:53:54.827763+00:00,155,0x01,17.945,17.945
2026-05-07T08:53:55.510497+00:00,162,0x01,17.945,17.945
2026-05-07T08:53:55.898244+00:00,164,0x01,17.994,17.994
2026-05-07T08:53:56.229211+00:00,167,0x01,17.994,17.994
2026-05-07T08:53:57.115560+00:00,187,0x01,17.994,17.994
2026-05-07T08:53:57.449769+00:00,190,0x01,17.994,17.994
2026-05-07T08:53:57.786887+00:00,192,0x01,17.994,17.994
2026-05-07T08:53:58.116439+00:00,195,0x01,18.028,18.028
2026-05-07T08:53:58.797998+00:00,202,0x01,18.028,18.028
2026-05-07T08:53:59.124443+00:00,204,0x01,18.028,18.028
2026-05-07T08:53:59.427021+00:00,207,0x01,18.028,18.028
2026-05-07T08:54:00.415068+00:00,2,0x01,18.057,18.057
2026-05-07T08:54:00.741623+00:00,6,0x01,18.057,18.057
2026-05-07T08:54:01.086136+00:00,8,0x01,18.057,18.057
2026-05-07T08:54:01.426493+00:00,11,0x01,18.057,18.057
2026-05-07T08:54:02.065693+00:00,17,0x01,18.069,18.069
2026-05-07T08:54:02.408954+00:00,21,0x01,18.069,18.069
2026-05-07T08:54:02.739123+00:00,23,0x01,18.069,18.069
2026-05-07T08:54:03.029241+00:00,26,0x01,18.069,18.069
2026-05-07T08:54:04.203224+00:00,36,0x01,18.083,18.083
2026-05-07T08:54:04.524404+00:00,39,0x01,18.083,18.083
2026-05-07T08:54:04.855268+00:00,42,0x01,18.083,18.083
2026-05-07T08:54:05.176996+00:00,45,0x01,18.083,18.083
2026-05-07T08:54:05.508111+00:00,48,0x01,18.083,18.083
2026-05-07T08:54:05.845126+00:00,51,0x01,18.13,18.13
2026-05-07T08:54:07.431341+00:00,101,0x01,18.13,18.13
2026-05-07T08:54:08.151968+00:00,108,0x01,18.169,18.169
2026-05-07T08:54:08.490710+00:00,111,0x01,18.169,18.169
2026-05-07T08:54:09.424462+00:00,120,0x01,18.169,18.169
2026-05-07T08:54:10.360580+00:00,125,0x01,18.198,18.198
2026-05-07T08:54:11.473260+00:00,132,0x01,18.198,18.198
2026-05-07T08:54:11.980525+00:00,135,0x01,18.215,18.215
2026-05-07T08:54:12.322957+00:00,138,0x01,18.215,18.215
2026-05-07T08:54:12.650896+00:00,141,0x01,18.215,18.215
2026-05-07T08:54:13.199944+00:00,145,0x01,18.215,18.215
2026-05-07T08:54:13.804112+00:00,147,0x01,18.215,18.215
2026-05-07T08:54:15.005451+00:00,36,0x01,18.223,18.223
2026-05-07T08:54:15.362711+00:00,40,0x01,18.223,18.223
2026-05-07T08:54:15.697250+00:00,42,0x01,18.223,18.223
2026-05-07T08:54:16.032892+00:00,45,0x01,18.266,18.266
2026-05-07T08:54:16.376808+00:00,49,0x01,18.266,18.266
2026-05-07T08:54:16.714219+00:00,51,0x01,18.266,18.266
2026-05-07T08:54:17.393007+00:00,58,0x01,18.266,18.266
2026-05-07T08:54:17.704799+00:00,60,0x01,18.266,18.266
2026-05-07T08:54:18.418112+00:00,76,0x01,18.309,18.309
2026-05-07T08:54:18.758137+00:00,80,0x01,18.309,18.309
2026-05-07T08:54:19.120209+00:00,82,0x01,18.309,18.309
2026-05-07T08:54:19.785050+00:00,89,0x01,18.309,18.309
2026-05-07T08:54:20.111041+00:00,91,0x01,18.339,18.339
2026-05-07T08:54:20.438917+00:00,94,0x01,18.339,18.339
2026-05-07T08:54:21.679863+00:00,135,0x01,18.339,18.339
2026-05-07T08:54:22.010646+00:00,138,0x01,18.36,18.36
2026-05-07T08:54:22.353376+00:00,141,0x01,18.36,18.36
2026-05-07T08:54:23.058267+00:00,147,0x01,18.36,18.36
2026-05-07T08:54:23.463848+00:00,150,0x01,18.36,18.36
2026-05-07T08:54:23.831247+00:00,153,0x01,18.366,18.366
2026-05-07T08:54:24.268990+00:00,155,0x01,18.366,18.366
2026-05-07T08:54:24.593889+00:00,158,0x01,18.366,18.366
2026-05-07T08:54:26.142565+00:00,196,0x01,18.401,18.401
2026-05-07T08:54:26.474667+00:00,200,0x01,18.401,18.401
2026-05-07T08:54:26.810337+00:00,202,0x01,18.401,18.401
2026-05-07T08:54:27.144491+00:00,205,0x01,18.401,18.401
2026-05-07T08:54:27.477576+00:00,209,0x01,18.401,18.401
2026-05-07T08:54:27.805643+00:00,211,0x01,18.401,18.401
2026-05-07T08:54:29.473008+00:00,16,0x01,18.448,18.448
2026-05-07T08:54:29.809213+00:00,18,0x01,18.448,18.448
2026-05-07T08:54:30.155807+00:00,21,0x01,18.479,18.479
2026-05-07T08:54:30.500264+00:00,23,0x01,18.479,18.479
2026-05-07T08:54:31.212064+00:00,29,0x01,18.479,18.479
2026-05-07T08:54:31.514939+00:00,32,0x01,18.479,18.479
2026-05-07T08:54:32.103036+00:00,45,0x01,18.504,18.504
2026-05-07T08:54:32.437016+00:00,49,0x01,18.504,18.504
2026-05-07T08:54:32.767055+00:00,51,0x01,18.504,18.504
2026-05-07T08:54:33.415511+00:00,58,0x01,18.504,18.504
