ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
162,2026-05-12T21:32:33.735709+00:00,mixed,ISL,16.174,23.384,16.174,0.5,0.5,26.054,30.455,0.5389,0.4611,0.7976,0.2929,0,0.5,0.5,0.0,0.755,0.4267,-0.0745,-0.15047,1,0.3333,0.3333,0.3333,1.147,0.4444,0.01471,0.02613,0,0.5,0.5,0.0,1.796,0.5333,-0.02044,-0.03114,3.698,29.751,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,0.5,0.5,0.0,28.693,0.0,1.058,1.058,879.569,475.855,1236.725
163,2026-05-12T21:32:43.751914+00:00,mixed,GND,5.312,16.855,16.855,0.5,0.5,14.743,23.876,0.6183,0.3817,0.7879,0.2878,2,0.3333,0.3333,0.3333,2.54,0.6095,0.204,0.23724,1,0.3333,0.3333,0.3333,0.643,0.2286,0.03434,0.11348,0,0.3333,0.3333,0.3333,0.433,0.1371,0.0033,0.01907,3.616,27.493,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,17.382,9.133,2.978,10.111,888.702,478.833,1246.836
164,2026-05-12T21:32:53.755671+00:00,mixed,GND,17.608,26.305,26.305,0.5,0.5,26.6,33.276,0.5557,0.4443,0.7776,0.2828,1,0.3333,0.3333,0.3333,0.596,0.3048,0.00961,0.02492,0,0.3333,0.3333,0.3333,0.14,0.1429,-0.01603,-0.09403,2,0.3333,0.3333,0.3333,0.203,0.3429,-0.01967,-0.04697,0.939,34.215,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,29.239,6.676,0.301,4.976,895.378,479.134,1251.812
165,2026-05-12T21:33:03.766634+00:00,instagram,ISL,15.464,21.11,15.464,0.5,0.5,24.03,28.032,0.5384,0.4616,0.7665,0.2777,1,0.5,0.5,0.0,4.25,0.7619,0.27499,0.30816,1,0.3333,0.3333,0.3333,0.695,0.5556,-0.03053,-0.05653,0,1.0,0.0,0.0,5.213,0.8889,0.32133,0.30859,10.158,34.188,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,28.763,0.0,2.69,5.426,895.378,481.824,1257.238
166,2026-05-12T21:33:13.787272+00:00,instagram,ISL,9.737,14.467,9.737,0.5,0.5,17.894,21.342,0.5439,0.4561,0.7548,0.2727,1,0.5,0.5,0.0,4.048,0.7619,0.25476,0.28846,0,0.3333,0.3333,0.3333,0.763,0.4167,-0.02369,-0.05853,0,1.0,0.0,0.0,5.515,0.8889,0.35154,0.33324,10.326,28.22,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,22.073,0.0,2.859,6.147,895.378,484.682,1263.385
167,2026-05-12T21:33:23.817424+00:00,instagram,ISL,15.326,11.983,15.326,0.5,0.5,23.092,18.812,0.4489,0.5511,0.7425,0.2678,0,0.5,0.5,0.0,0.612,0.5333,-0.08878,-0.18209,0,0.3333,0.3333,0.3333,0.525,0.4167,-0.04745,-0.1209,0,1.0,0.0,0.0,5.907,0.8889,0.39068,0.3643,7.044,30.137,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,19.542,4.28,0.0,10.594,899.659,484.682,1273.979
168,2026-05-12T21:33:33.820508+00:00,instagram,ISL,11.846,22.641,11.846,0.5,0.5,19.24,29.424,0.6046,0.3954,0.7295,0.2629,0,0.5,0.5,0.0,1.29,0.5333,-0.02103,-0.04024,1,0.3333,0.3333,0.3333,1.037,0.5556,0.00366,0.00657,0,1.0,0.0,0.0,5.994,0.8889,0.39943,0.37112,8.321,27.561,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,26.708,0.0,0.853,0.853,899.659,485.535,1274.832
169,2026-05-12T21:33:43.831847+00:00,instagram,GND,20.54,25.857,25.857,0.5,0.5,27.583,32.595,0.5416,0.4584,0.716,0.258,0,0.3333,0.3333,0.3333,0.389,0.2286,-0.01115,-0.05,1,0.3333,0.3333,0.3333,0.192,0.2857,-0.01079,-0.03849,1,0.3333,0.3333,0.3333,0.256,0.381,-0.01437,-0.03845,0.837,33.432,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,33.326,5.013,0.106,0.106,904.671,485.642,1274.939
170,2026-05-12T21:33:53.852704+00:00,instagram,GND,26.44,22.236,22.236,0.5,0.5,33.151,28.93,0.466,0.534,0.702,0.2531,0,0.3333,0.3333,0.3333,0.135,0.2286,-0.03653,-0.17414,1,0.3333,0.3333,0.3333,0.241,0.2857,-0.00591,-0.02091,1,0.3333,0.3333,0.3333,0.342,0.381,-0.00585,-0.01547,0.717,29.647,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,29.661,0.0,0.0,0.0,904.671,485.642,1274.939
171,2026-05-12T21:34:03.871820+00:00,instagram,ISL,20.119,26.239,20.119,0.5,0.5,26.519,32.89,0.5536,0.4464,0.6875,0.2483,1,0.5,0.5,0.0,2.497,0.7619,0.09967,0.12294,2,0.3333,0.3333,0.3333,5.332,0.8333,0.4332,0.4186,0,1.0,0.0,0.0,6.28,0.8889,0.42801,0.39306,14.109,40.628,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,33.621,0.0,6.641,7.007,904.671,492.283,1281.946
172,2026-05-12T21:34:13.897988+00:00,instagram,ISL,12.539,23.944,12.539,0.5,0.5,18.647,30.554,0.621,0.379,0.6725,0.2436,0,0.5,0.5,0.0,0.833,0.5333,-0.06671,-0.13363,0,0.3333,0.3333,0.3333,0.772,0.4167,-0.02277,-0.05619,0,1.0,0.0,0.0,5.647,0.8889,0.36472,0.34381,7.252,25.899,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,26.114,0.0,0.0,0.0,904.671,492.283,1281.946
173,2026-05-12T21:34:23.933625+00:00,instagram,GND,16.226,24.506,24.506,0.5,0.5,22.061,31.074,0.5848,0.4152,0.6572,0.2388,2,0.3333,0.3333,0.3333,2.569,0.7619,0.20688,0.24022,1,0.3333,0.3333,0.3333,0.662,0.2857,0.03619,0.11927,2,0.3333,0.3333,0.3333,0.812,0.5714,0.04125,0.06969,4.043,35.118,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,29.528,9.014,3.313,5.589,913.685,495.596,1287.535
174,2026-05-12T21:34:33.952676+00:00,instagram,ISL,19.309,20.707,19.309,0.5,0.5,24.888,27.235,0.5225,0.4775,0.6415,0.2342,1,0.5,0.5,0.0,2.804,0.7619,0.13045,0.15804,0,0.3333,0.3333,0.3333,0.621,0.4167,-0.03785,-0.09525,0,1.0,0.0,0.0,5.71,0.8889,0.37104,0.34884,9.136,34.024,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,27.966,0.0,1.669,6.058,913.685,497.265,1293.593
175,2026-05-12T21:34:43.973118+00:00,instagram,ISL,15.591,26.143,15.591,0.5,0.5,20.931,32.632,0.6092,0.3908,0.6254,0.2296,0,0.5,0.5,0.0,1.994,0.5333,0.04943,0.08864,2,0.3333,0.3333,0.3333,4.985,0.8333,0.39852,0.39085,0,1.0,0.0,0.0,5.795,0.8889,0.37948,0.35551,12.774,33.705,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,28.398,0.0,5.307,5.307,913.685,502.571,1298.9
176,2026-05-12T21:34:53.994627+00:00,instagram,ISL,21.363,25.211,21.363,0.5,0.5,26.48,31.663,0.5446,0.4554,0.6091,0.225,0,0.5,0.5,0.0,0.784,0.5333,-0.07155,-0.14406,0,0.3333,0.3333,0.3333,0.286,0.4167,-0.07141,-0.18801,0,1.0,0.0,0.0,5.625,0.8889,0.3625,0.34204,6.695,33.175,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,32.393,0.0,0.0,0.782,913.685,502.571,1299.682
177,2026-05-12T21:35:04.008310+00:00,instagram,GND,13.672,16.447,16.447,0.5,0.5,18.581,22.861,0.5516,0.4484,0.5926,0.2205,0,0.3333,0.3333,0.3333,0.262,0.2286,-0.0238,-0.10993,2,0.3333,0.3333,0.3333,0.442,0.4762,0.01424,0.02946,2,0.3333,0.3333,0.3333,0.871,0.5714,0.04714,0.07927,1.576,24.437,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,23.592,4.28,0.845,0.845,917.966,503.417,1300.527
178,2026-05-12T21:35:14.026238+00:00,instagram,GND,11.06,20.76,20.76,0.5,0.5,15.775,27.138,0.6324,0.3676,0.5758,0.216,2,0.3333,0.3333,0.3333,2.496,0.7619,0.19962,0.2327,0,0.3333,0.3333,0.3333,0.29,0.1786,-0.00095,-0.00535,0,0.3333,0.3333,0.3333,0.27,0.2286,-0.01302,-0.05866,3.056,30.194,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,23.243,11.363,2.326,6.952,929.328,505.743,1307.479
179,2026-05-12T21:35:24.032460+00:00,instagram,GND,15.687,20.923,20.923,0.5,0.5,20.222,27.266,0.5742,0.4258,0.559,0.2117,1,0.3333,0.3333,0.3333,0.722,0.381,0.02221,0.05665,2,0.3333,0.3333,0.3333,1.104,0.4762,0.08041,0.15602,0,0.3333,0.3333,0.3333,0.663,0.2286,0.02626,0.10874,2.489,29.754,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,27.689,7.044,1.758,2.065,936.372,507.501,1309.544
180,2026-05-12T21:35:34.055677+00:00,instagram,ISL,16.425,22.958,16.425,0.5,0.5,20.792,29.266,0.5846,0.4154,0.542,0.2073,1,0.5,0.5,0.0,3.376,0.7619,0.18762,0.22014,2,0.3333,0.3333,0.3333,5.502,0.8333,0.45022,0.43195,0,1.0,0.0,0.0,5.131,0.8889,0.31311,0.30177,14.01,34.801,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,28.259,0.0,6.542,6.542,936.372,514.043,1316.086
181,2026-05-12T21:35:44.094766+00:00,instagram,ISL,16.968,15.299,16.968,0.5,0.5,21.179,21.573,0.5046,0.4954,0.525,0.2031,1,0.5,0.5,0.0,2.466,0.7619,0.09662,0.1194,1,0.3333,0.3333,0.3333,0.767,0.5556,-0.02327,-0.04279,0,1.0,0.0,0.0,5.661,0.8889,0.36613,0.34493,8.895,30.074,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,22.303,0.0,1.427,7.77,936.372,515.47,1323.857
182,2026-05-12T21:35:54.112343+00:00,instagram,GND,11.333,19.857,19.857,0.5,0.5,15.398,26.098,0.6289,0.3711,0.508,0.1989,2,0.3333,0.3333,0.3333,3.114,0.7619,0.26139,0.29496,1,0.3333,0.3333,0.3333,0.29,0.2857,-0.00103,-0.00362,1,0.3333,0.3333,0.3333,0.27,0.381,-0.01297,-0.03465,3.674,29.772,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,22.866,10.7,2.943,6.906,947.072,518.414,1330.763
183,2026-05-12T21:36:04.140566+00:00,instagram,GND,18.72,26.826,26.826,0.5,0.5,22.65,33.035,0.5933,0.4067,0.491,0.1947,0,0.3333,0.3333,0.3333,0.585,0.2286,0.00845,0.0363,0,0.3333,0.3333,0.3333,0.095,0.1786,-0.02047,-0.12178,2,0.3333,0.3333,0.3333,0.809,0.5714,0.04094,0.06919,1.489,34.524,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,30.117,10.385,0.759,4.407,957.458,519.172,1335.17
184,2026-05-12T21:36:14.151521+00:00,instagram,ISL,9.469,20.895,9.469,0.5,0.5,13.272,27.072,0.671,0.329,0.4742,0.1906,1,0.5,0.5,0.0,2.392,0.7619,0.0892,0.11071,0,0.3333,0.3333,0.3333,0.265,0.4167,-0.07353,-0.19416,0,1.0,0.0,0.0,6.757,0.8889,0.4757,0.42864,9.414,22.686,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,20.74,0.0,1.946,1.946,957.458,521.118,1337.116
185,2026-05-12T21:36:24.184817+00:00,instagram,GND,13.687,23.999,23.999,0.5,0.5,17.374,30.146,0.6344,0.3656,0.4574,0.1866,2,0.3333,0.3333,0.3333,2.36,0.7619,0.18598,0.21842,1,0.3333,0.3333,0.3333,0.369,0.2857,0.00692,0.02394,1,0.3333,0.3333,0.3333,0.38,0.381,-0.00201,-0.00528,3.109,33.255,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,24.841,12.773,2.379,8.414,970.23,523.497,1345.53
186,2026-05-12T21:36:34.202130+00:00,instagram,GND,18.88,23.663,23.663,0.5,0.5,22.457,29.781,0.5701,0.4299,0.4409,0.1827,0,0.3333,0.3333,0.3333,0.106,0.2286,-0.03944,-0.18941,1,0.3333,0.3333,0.3333,0.894,0.2857,0.05945,0.18903,1,0.3333,0.3333,0.3333,0.3,0.381,-0.00999,-0.02658,1.3,31.081,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,29.925,7.324,0.57,1.156,977.554,524.067,1346.686
187,2026-05-12T21:36:44.225398+00:00,instagram,ISL,25.317,26.065,25.317,0.5,0.5,28.793,32.154,0.5276,0.4724,0.4246,0.1789,0,0.5,0.5,0.0,1.111,0.5333,-0.03892,-0.07577,0,0.3333,0.3333,0.3333,0.879,0.4167,-0.01213,-0.02955,0,1.0,0.0,0.0,5.718,0.8889,0.37184,0.34947,7.708,36.501,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,32.885,0.0,0.24,3.616,977.554,524.307,1350.302
188,2026-05-12T21:36:54.239292+00:00,instagram,GND,14.993,14.885,14.885,0.5,0.5,18.374,20.946,0.5327,0.4673,0.4085,0.1751,0,0.3333,0.3333,0.3333,0.122,0.2286,-0.03777,-0.18061,1,0.3333,0.3333,0.3333,0.101,0.2857,-0.01994,-0.07235,1,0.3333,0.3333,0.3333,0.608,0.381,0.02077,0.05309,0.831,21.777,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,21.677,2.572,0.1,0.1,980.126,524.407,1350.402
189,2026-05-12T21:37:04.262401+00:00,instagram,GND,17.623,23.622,23.622,0.5,0.5,20.917,29.656,0.5864,0.4136,0.3928,0.1714,2,0.3333,0.3333,0.3333,2.337,0.7619,0.1837,0.216,0,0.3333,0.3333,0.3333,0.098,0.1786,-0.02017,-0.11988,2,0.3333,0.3333,0.3333,1.767,0.5714,0.13668,0.21446,4.202,33.858,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,28.385,8.739,3.472,5.474,988.865,527.879,1355.876
190,2026-05-12T21:37:14.291752+00:00,instagram,GND,7.382,14.498,14.498,0.5,0.5,10.595,20.506,0.6593,0.3407,0.3775,0.1678,2,0.3333,0.3333,0.3333,2.387,0.7619,0.18874,0.22132,0,0.3333,0.3333,0.3333,0.348,0.1786,0.00477,0.02637,1,0.3333,0.3333,0.3333,0.796,0.381,0.03958,0.09886,3.531,24.037,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,18.062,9.911,2.8,5.975,998.776,530.679,1361.851
191,2026-05-12T21:37:24.315508+00:00,instagram,GND,10.219,14.563,14.563,0.5,0.5,13.356,20.545,0.606,0.394,0.3625,0.1642,2,0.3333,0.3333,0.3333,3.166,0.7619,0.26656,0.3,1,0.3333,0.3333,0.3333,0.599,0.2857,0.02995,0.09968,0,0.3333,0.3333,0.3333,0.075,0.2286,-0.0325,-0.15339,3.84,24.385,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,20.823,7.189,3.11,3.562,1005.966,533.789,1365.412
192,2026-05-12T21:37:34.348196+00:00,instagram,ISL,26.229,22.355,26.229,0.5,0.5,29.297,28.313,0.4915,0.5085,0.348,0.1608,1,0.5,0.5,0.0,2.607,0.7619,0.11075,0.13571,0,0.3333,0.3333,0.3333,0.462,0.4167,-0.05384,-0.13836,0,1.0,0.0,0.0,6.194,0.8889,0.41936,0.38648,9.263,38.559,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,29.043,0.984,1.795,9.516,1006.95,535.584,1374.929
193,2026-05-12T21:37:44.371625+00:00,instagram,ISL,20.218,25.699,20.218,0.5,0.5,23.22,31.633,0.5767,0.4233,0.334,0.1574,1,0.5,0.5,0.0,2.49,0.7619,0.099,0.12216,2,0.3333,0.3333,0.3333,5.167,0.8333,0.41672,0.40551,0,1.0,0.0,0.0,6.776,0.8889,0.4776,0.43003,14.433,37.654,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,30.688,0.0,6.966,6.966,1006.95,542.55,1381.894
194,2026-05-12T21:37:54.393201+00:00,instagram,GND,6.835,17.535,17.535,0.5,0.5,9.778,23.446,0.7057,0.2943,0.3205,0.1541,0,0.3333,0.3333,0.3333,0.177,0.2286,-0.03226,-0.15215,0,0.3333,0.3333,0.3333,0.116,0.1786,-0.01838,-0.10861,2,0.3333,0.3333,0.3333,0.966,0.5714,0.05664,0.09452,1.26,24.706,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,17.245,13.668,0.53,7.46,1020.617,543.079,1389.354
195,2026-05-12T21:38:04.425333+00:00,instagram,ISL,27.135,22.623,27.135,0.5,0.5,30.023,28.511,0.4871,0.5129,0.3075,0.1509,0,0.5,0.5,0.0,0.762,0.5333,-0.07378,-0.14889,2,0.3333,0.3333,0.3333,4.577,0.8333,0.35765,0.3571,0,1.0,0.0,0.0,6.03,0.8889,0.40301,0.3739,11.369,41.392,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,29.242,1.512,3.901,12.15,1022.129,546.98,1401.505
196,2026-05-12T21:38:14.442179+00:00,instagram,GND,20.125,25.804,25.804,0.5,0.5,22.963,31.671,0.5797,0.4203,0.2952,0.1477,1,0.3333,0.3333,0.3333,2.149,0.381,0.16486,0.3596,1,0.3333,0.3333,0.3333,0.273,0.2857,-0.00275,-0.00966,1,0.3333,0.3333,0.3333,0.275,0.381,-0.01246,-0.03326,2.696,34.367,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,30.43,8.708,1.966,3.937,1030.837,548.946,1405.442
197,2026-05-12T21:38:24.461711+00:00,instagram,ISL,20.038,24.1,20.038,0.5,0.5,22.83,29.946,0.5674,0.4326,0.2835,0.1447,0,0.5,0.5,0.0,0.946,0.5333,-0.05538,-0.10962,0,0.3333,0.3333,0.3333,0.575,0.4167,-0.0425,-0.10759,0,1.0,0.0,0.0,5.993,0.8889,0.39931,0.37103,7.514,30.344,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,30.297,0.0,0.047,0.047,1030.837,548.993,1405.488
198,2026-05-12T21:38:34.495745+00:00,instagram,ISL,15.837,25.941,15.837,0.5,0.5,18.586,31.767,0.6309,0.3691,0.2724,0.1418,0,0.5,0.5,0.0,0.67,0.5333,-0.08302,-0.1692,1,0.3333,0.3333,0.3333,1.024,0.5556,0.00241,0.00433,0,1.0,0.0,0.0,5.464,0.8889,0.3464,0.32909,7.158,25.744,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,26.053,0.0,0.0,0.0,1030.837,548.993,1405.488
199,2026-05-12T21:38:44.498845+00:00,instagram,GND,13.435,23.026,23.026,0.5,0.5,16.145,28.833,0.641,0.359,0.2621,0.1389,2,0.3333,0.3333,0.3333,3.285,0.7619,0.27846,0.31151,0,0.3333,0.3333,0.3333,0.113,0.1786,-0.01865,-0.11032,1,0.3333,0.3333,0.3333,0.37,0.381,-0.00305,-0.00804,3.768,32.6,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,23.612,12.688,3.037,8.988,1043.525,552.03,1414.477
200,2026-05-12T21:38:54.520950+00:00,instagram,GND,13.126,22.06,22.06,0.5,0.5,15.801,27.848,0.638,0.362,0.2524,0.1362,2,0.3333,0.3333,0.3333,2.756,0.7619,0.22564,0.2594,1,0.3333,0.3333,0.3333,0.236,0.2857,-0.00637,-0.02254,1,0.3333,0.3333,0.3333,0.214,0.381,-0.01857,-0.04997,3.207,31.055,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,23.268,12.047,2.477,7.787,1055.573,554.507,1422.263
201,2026-05-12T21:39:04.531629+00:00,instagram,GND,15.495,20.974,20.974,0.5,0.5,18.139,26.745,0.5959,0.4041,0.2435,0.1335,0,0.3333,0.3333,0.3333,0.141,0.2286,-0.03591,-0.17089,0,0.3333,0.3333,0.3333,0.07,0.1786,-0.02296,-0.13764,1,0.3333,0.3333,0.3333,0.614,0.381,0.02142,0.0547,0.826,27.57,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,25.606,8.606,0.095,1.964,1064.179,554.602,1424.228
202,2026-05-12T21:39:14.608970+00:00,instagram,ISL,12.532,22.715,12.532,0.5,0.5,15.148,28.468,0.6527,0.3473,0.2354,0.1309,0,0.5,0.5,0.0,0.868,0.5333,-0.06324,-0.12623,1,0.3333,0.3333,0.3333,3.539,0.5556,0.25387,0.37636,0,1.0,0.0,0.0,6.877,0.8889,0.48769,0.43738,11.283,26.431,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,0.5,0.5,0.0,0.3333,0.3333,0.3333,1.0,0.0,0.0,22.616,0.0,3.816,3.816,1064.179,558.418,1428.043
203,2026-05-12T21:39:24.627661+00:00,instagram,GND,13.138,23.718,23.718,0.5,0.5,15.729,29.455,0.6519,0.3481,0.2281,0.1284,0,0.3333,0.3333,0.3333,0.188,0.2286,-0.03123,-0.14689,0,0.3333,0.3333,0.3333,0.281,0.1786,-0.00194,-0.01094,0,0.3333,0.3333,0.3333,0.296,0.2286,-0.01043,-0.04672,0.764,30.218,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,23.197,13.725,0.034,7.022,1077.904,558.451,1435.065
204,2026-05-12T21:39:34.656144+00:00,instagram,GND,20.217,24.023,24.023,0.5,0.5,22.786,29.744,0.5662,0.4338,0.2216,0.1261,2,0.3333,0.3333,0.3333,3.171,0.7619,0.26714,0.30056,2,0.3333,0.3333,0.3333,0.478,0.4762,0.01783,0.03676,0,0.3333,0.3333,0.3333,0.083,0.2286,-0.03165,-0.14904,3.733,33.477,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,30.254,6.958,3.003,3.223,1084.862,561.454,1438.288
205,2026-05-12T21:39:44.672003+00:00,instagram,GND,14.824,16.386,16.386,0.5,0.5,17.375,22.093,0.5598,0.4402,0.2159,0.1238,1,0.3333,0.3333,0.3333,0.204,0.381,-0.02958,-0.08084,1,0.3333,0.3333,0.3333,0.284,0.2857,-0.00163,-0.00573,2,0.3333,0.3333,0.3333,0.667,0.5714,0.02667,0.04562,1.155,23.247,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,22.823,4.718,0.424,0.424,1089.58,561.878,1438.712
